Reg	Orden	Hogar	Fex_c	P24	P26	P26n	P27	P27a	P27bi	P27bii	Valor28	P29	Valor29	P30	Valor30	P30a	Valor30a	P30b	Valor30b	Valor31	Valor32a	Valor32b	Valor33a	Valor33b	Valor33c	P33a	P33b	P33c	P33d	P33e	Llave_viv	Llave_hog	Fex_c_2011
60	03	01	933.49760178	81	36	3611	1	2			80000	1	100000	2		2		2			0	0	0	0	0	1	1	5	9		200601207226	20060120722601	899.182268571358
60	01	01	311.29826359	61	01	0121	5													700000	0	800000	0	0	0	1	1	3	3		200601207228	20060120722801	305.969260337185
60	03	01	311.29826359	31	75	7512	2	1	1		98	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601207228	20060120722801	305.969260337185
60	02	01	645.71706239	41	52	5244	4													200000	0	0	0	0	0	1	1	4	2		200601207229	20060120722901	634.675258471267
60	01	01	602.37025896	45	52	5221	4													400000	0	0	0	0	0	2			2		200601207230	20060120723001	555.622900188013
60	01	01	1030.5855126	40	52	5211	1	2			384000	2		2		2		2			0	0	0	0	0	2			2		200601207231	20060120723101	1010.22160343982
60	04	01	1030.5855126	95	45	4521	1	2			500000	2		2		2		2			0	0	0	0	0	2			2		200601207231	20060120723101	1010.22160343982
60	05	01	1030.5855126	57	93	9302	4													300000	0	0	0	0	0	2			2		200601207231	20060120723101	1010.22160343982
60	01	01	830.0530343	53	55	5529	4													320000	0	0	0	0	0	1	2		2		200601207233	20060120723301	822.997435374052
60	01	01	871.4348505	53	55	5529	4													300000	0	0	0	0	0	1	2		2		200601207234	20060120723401	878.303585946349
60	02	01	871.4348505	45	55	5529	6														0	0	0	0	0	1	2		2		200601207234	20060120723401	878.303585946349
60	01	01	607.40800133	95	45	4521	1	2			100000	2		2		2		2			0	0	0	0	0	1	2		2		200601207235	20060120723501	574.788465569182
60	03	01	607.40800133	54	95	9500	3	2			150000	1	90000	2		2		2			0	0	0	0	0	2			2		200601207235	20060120723501	574.788465569182
60	03	01	890.29950229	99	75	7512	4													180000	0	0	0	0	0	1	2		2		200601207236	20060120723601	894.848389668413
60	04	01	890.29950229	95	45	4521	1	2			384000	2		2		2		2			0	0	0	0	0	2			2		200601207236	20060120723601	894.848389668413
60	01	01	693.00324464	73	02	0202	4													98	0	0	0	0	0	2			2		200601207237	20060120723701	656.908545134597
60	01	01	367.14927927	45	52	5269	4													30000	0	0	0	0	0	1	2		2		200601207238	20060120723801	337.089380060624
60	02	01	367.14927927	54	95	9500	3	2			120000	2		2		2		2			0	0	0	0	0	1	2		2		200601207238	20060120723801	337.089380060624
60	03	01	710.68910334	95	45	4521	1	2			98	2		2		2		2			0	0	0	0	0	1	2		2		200601207241	20060120724101	697.10833290475
60	04	01	710.68910334	87	01	0140	1	2			98	1	100000	1	50000	2		2			0	0	0	0	0	2			2		200601207241	20060120724101	697.10833290475
60	01	01	277.53276618	45	52	5223	4													120000	0	0	0	0	0	1	2		2		200601207242	20060120724201	277.455791545111
60	07	01	277.53276618	59	75	7513	2	1	1		560000	2		2		2		2			40000	0	0	0	0	1	1	1	1	1	200601207242	20060120724201	277.455791545111
60	01	01	659.76381711	95	75	7512	4													408000	0	0	0	0	0	2			2		200601207243	20060120724301	667.819574966497
60	01	01	277.53276618	61	01	0123	4													100000	0	0	0	0	0	1	2		2		200601207244	20060120724401	277.455791545111
60	01	01	510.15662509	62	01	0114	1	2			140000	1	300000	1	60000	2		2			0	0	0	0	0	2			2		200601207245	20060120724501	509.884164838984
60	01	01	562.9376402	98	60	6022	4													400000	0	0	600000	0	0	1	1	4	2		200601207246	20060120724601	555.253397552806
60	02	01	562.9376402	54	95	9500	3	2			40000	1	150000	2		2		2			0	0	0	0	0	1	1	5	2		200601207246	20060120724601	555.253397552806
60	01	01	600.95307622	62	01	0114	1	2			192000	1	150000	2		2		2			0	0	0	0	0	1	2		2		200601207247	20060120724701	565.034775647306
60	01	01	941.35116526	62	01	0114	1	2			192000	1	180000	2		2		2			0	0	0	0	0	2			2		200601207248	20060120724801	921.04605259948
60	01	01	346.48413399	56	93	9301	4													200000	0	0	0	0	0	1	2		2		200601207249	20060120724901	340.32640778178
60	02	01	696.62380426	53	55	5529	4													50000	0	0	520000	0	0	1	2		2		200601207250	20060120725001	685.485985975058
60	01	01	650.44263535	21	15	1551	5													98	0	0	0	0	0	1	1	5	2		200601207252	20060120725201	625.257378610389
60	02	01	650.44263535	13	80	8043	2	1	1		850000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601207252	20060120725201	625.257378610389
60	04	01	650.44263535	54	95	9500	3	2			100000	1	200000	1	30000	2		2			0	0	0	0	0	2			2		200601207252	20060120725201	625.257378610389
60	01	01	405.45834033	53	55	5529	4													80000	0	0	0	0	0	1	2		2		200601207254	20060120725401	396.976172962709
60	01	01	715.4146763	77	01	0114	1	2			520000	1	150000	2		2		2			0	0	0	0	0	9			2		200601207255	20060120725501	687.690453043872
60	03	01	715.4146763	62	01	0119	1	2			98	1	150000	1	40000	2		2			0	0	0	0	0	2			2		200601207255	20060120725501	687.690453043872
60	04	01	715.4146763	32	64	6412	1	2			200000	2		2		2		2			0	0	0	0	0	9			2		200601207255	20060120725501	687.690453043872
60	05	01	715.4146763	50	55	5522	1	2			150000	2		2		2		2			0	0	960000	0	0	2			2		200601207255	20060120725501	687.690453043872
60	01	01	650.44263535	45	51	5125	4													400000	0	0	0	0	0	1	2		2		200601207256	20060120725601	625.257378610389
60	02	01	650.44263535	41	52	5211	4													300000	0	0	220000	0	0	1	2		2		200601207256	20060120725601	625.257378610389
60	01	01	852.13536233	40	52	5211	1	2			200000	2		2		2		1	300000		0	0	0	0	0	2			2		200601207257	20060120725701	810.348532193604
60	01	01	277.53276618	51	55	5521	5													400000	0	0	0	0	0	2			2		200601207258	20060120725801	277.455791545111
60	02	01	277.53276618	53	55	5521	3	2			150000	1	500000	1	80000	2		2			0	0	0	0	0	2			2		200601207258	20060120725801	277.455791545111
60	03	01	277.53276618	62	01	0119	1	2			96000	1	80000	1	40000	2		2			0	0	0	0	0	2			2		200601207258	20060120725801	277.455791545111
60	01	01	559.80964968	41	15	1561	4													400000	0	0	0	0	0	2			2		200601207259	20060120725901	523.971733663806
60	02	01	559.80964968	77	15	1561	6														0	0	0	0	0	2			2		200601207259	20060120725901	523.971733663806
60	06	01	526.53833098	07	85	8511	4													98	0	0	0	0	0	9			9		200601207260	20060120726001	483.25050614289
60	01	01	405.45834033	56	93	9301	4													90000	0	0	0	0	0	1	2		2		200601207261	20060120726101	396.976172962709
60	01	01	561.52045746	41	51	5125	5													98	0	0	0	300000	0	1	1	4	2		200601207262	20060120726201	564.665273012098
60	02	01	561.52045746	45	52	5211	1	2			50000	2		2		2		2			40000	0	600000	0	0	1	1	5	2		200601207262	20060120726201	564.665273012098
60	01	01	382.87015075	41	51	5125	4													98	0	0	0	0	0	2			2		200601207263	20060120726301	353.54296011982
60	03	01	382.87015075	38	64	6421	1	2			100000	2		2		2		2			0	0	1200000	0	0	1	2		2		200601207263	20060120726301	353.54296011982
60	01	01	889.02724065	61	01	0140	4													120000	0	0	0	0	0	2			2		200601207264	20060120726401	879.647200554981
60	01	01	566.26457479	58	85	8511	2	1	1		500000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601207265	20060120726501	533.725423585682
60	02	01	510.15662509	54	95	9500	3	2			60000	1	60000	2		2		2			0	0	0	0	0	1	2		2		200601207266	20060120726601	509.884164838984
60	01	01	601.24670126	53	55	5521	1	2			150000	1	200000	2		2		2			0	0	0	0	0	1	2		2		200601207267	20060120726701	615.14019045489
60	01	01	844.11833338	61	01	0111	5													450000	0	0	0	0	0	2			2		200601207268	20060120726801	834.619782303744
60	03	01	844.11833338	61	01	0111	4													98	0	0	0	0	0	2			2		200601207268	20060120726801	834.619782303744
60	03	01	277.53276618	54	95	9500	3	2			100000	1	150000	2		2		2			0	0	0	0	0	1	2		2		200601207270	20060120727001	277.455791545111
60	01	01	422.90856396	61	01	0140	4													80000	0	0	0	0	0	2			2		200601207271	20060120727101	432.601322804659
60	03	01	422.90856396	79	18	1810	1	2			70000	2		2		2		2			0	0	0	0	0	2			2		200601207271	20060120727101	432.601322804659
60	01	01	736.35004806	56	93	9301	4													80000	0	0	0	0	0	2			2		200601207272	20060120727201	735.96090341785
60	04	01	736.35004806	98	60	6042	5													600000	0	0	0	0	0	2			2		200601207272	20060120727201	735.96090341785
60	01	01	693.31541404	41	51	5125	4													250000	0	0	0	0	0	2			2		200601207273	20060120727301	685.491990376644
60	02	01	693.31541404	45	52	5261	4													30000	0	0	0	0	0	2			2		200601207273	20060120727301	685.491990376644
60	01	01	360.54943307	61	01	0121	5													300000	0	0	0	0	0	1	1	4	2		200601207275	20060120727501	351.948754711472
60	02	01	277.53276618	45	52	5233	1	2			100000	2		2		2		2			0	0	0	0	0	2			2		200601207276	20060120727601	277.455791545111
60	04	01	277.53276618	59	64	6421	1	2			140000	1	160000	2		2		2			0	0	0	0	0	1	2		2		200601207276	20060120727601	277.455791545111
60	01	01	510.15662509	79	52	5272	4													200000	0	0	600000	0	0	1	2		2		200601207277	20060120727701	509.884164838984
60	01	01	1089.1026284	62	01	0114	1	2			200000	1	120000	1	40000	2		2			0	0	0	0	0	1	2		2		200601207278	20060120727801	1062.90098795142
60	06	01	1089.1026284	98	60	6022	1	9			98	2		2		2		2			0	0	0	0	0	1	2		2		200601207278	20060120727801	1062.90098795142
60	01	01	599.53589348	98	60	6022	4													350000	0	0	0	0	0	1	1	5	2		200601207279	20060120727901	574.446651106598
60	02	01	599.53589348	13	80	8043	2	1	1		660000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601207279	20060120727901	574.446651106598
60	01	01	600.95307622	62	01	0114	1	2			216000	1	180000	2		2		2			0	0	0	0	0	2			2		200601207280	20060120728001	565.034775647306
60	02	01	600.95307622	53	55	5529	4													140000	0	0	0	0	0	2			2		200601207280	20060120728001	565.034775647306
60	03	01	890.00587725	45	92	9242	4													98	0	0	0	0	0	2			2		200601207281	20060120728101	844.742974860828
60	04	01	890.00587725	62	01	0121	1	2			98	1	150000	1	40000	2		2			0	0	0	0	0	2			2		200601207281	20060120728101	844.742974860828
60	05	01	890.00587725	54	85	8532	4													128000	0	0	0	0	0	1	1	1	2		200601207281	20060120728101	844.742974860828
60	01	01	605.97227423	59	64	6421	4													50000	0	0	1200000	0	0	2			2		200601207282	20060120728201	605.722310594013
60	01	01	941.35116526	40	52	5231	1	2			408000	2		2		2		2			80000	0	0	0	0	2			2		200601207283	20060120728301	921.04605259948
60	01	01	522.91777136	50	55	5530	1	2			400000	2		2		2		2			0	0	0	0	0	2			2		200601207284	20060120728401	454.673065302429
60	01	01	691.8982313	98	60	6022	4													500000	0	0	0	0	0	1	1	5	2		200601207285	20060120728501	694.903865835936
60	02	01	691.8982313	38	64	6421	1	1	1		600000	2		2		2		2			300000	0	0	0	0	1	1	1	1	1	200601207285	20060120728501	694.903865835936
60	01	01	311.75535409	14	91	9191	1	2			400000	2		1	70000	2		2			0	0	0	0	0	2			2		200601207286	20060120728601	309.939641006507
60	01	01	645.71706239	41	51	5125	4													360000	0	0	0	0	0	2			2		200601207287	20060120728701	634.675258471267
60	01	01	570.99014775	97	60	6041	1	2			98	2		2		2		2			0	0	0	0	0	1	1	1	9		200601207289	20060120728901	524.307543724804
60	02	01	570.99014775	41	52	5211	4													100000	0	0	0	0	0	1	1	5	2		200601207289	20060120728901	524.307543724804
60	01	01	418.05602114	13	80	8043	2	1	1		800000	2		2		2		2			0	574000	0	0	0	1	1	1	1	1	200601207290	20060120729001	387.900107564415
60	05	01	418.05602114	54	95	9500	3	2			50000	1	280000	1	60000	2		2			0	0	0	0	0	2			2		200601207290	20060120729001	387.900107564415
60	01	01	456.38362657	98	60	6042	1	2			240000	1	160000	2		2		2			0	0	0	0	0	1	2		2		200601207291	20060120729101	426.264930900962
60	01	01	277.53276618	55	80	8043	2	1	1		408000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601207292	20060120729201	277.455791545111
60	01	01	694.51114136	45	52	5269	4													300000	0	0	0	0	0	2			2		200601207293	20060120729301	676.684372176232
60	04	01	694.51114136	37	64	6412	4													100000	0	0	0	0	0	2			2		200601207293	20060120729301	676.684372176232
60	01	01	452.76306694	95	45	4521	1	2			360000	2		2		2		2			0	0	0	0	0	2			2		200601207294	20060120729401	397.687490060501
60	01	01	561.22683242	87	45	4530	1	2			400000	2		2		2		2			0	0	0	0	0	1	1	1	2		200601207296	20060120729601	514.559858204513
60	05	01	277.53276618	54	95	9500	3	2			70000	1	180000	2		2		2			0	0	0	0	0	2			2		200601207297	20060120729701	277.455791545111
60	01	02	277.53276618	45	52	5233	1	2			250000	2		2		2		2			0	0	0	0	0	2			2		200601207297	20060120729702	277.455791545111
60	01	01	416.45363885	99	63	6310	4													200000	0	0	0	0	0	1	2		2		200601207299	20060120729901	422.847632882782
60	01	01	277.53276618	41	52	5211	4													400000	0	0	0	0	0	2			2		200601207300	20060120730001	277.455791545111
60	01	01	277.53276618	41	52	5211	4													300000	0	0	0	0	0	1	2		2		200601207301	20060120730101	277.455791545111
60	02	01	277.53276618	45	52	5211	6														0	0	0	0	0	1	2		2		200601207301	20060120730101	277.455791545111
60	01	01	318.04091878	45	52	5269	4													240000	0	0	0	0	0	1	2		2		200601207302	20060120730201	317.563612135603
60	01	01	391.54518599	62	01	0119	1	2			350000	1	60000	2		2		2			0	0	0	0	0	1	2		2		200601207303	20060120730301	390.577354658914
60	01	01	229.96895352	61	01	0115	5													1000000	0	0	0	0	0	1	2		2		200601207304	20060120730401	230.749526431706
60	03	01	229.96895352	62	01	0115	6														0	0	0	0	0	1	2		2		200601207304	20060120730401	230.749526431706
60	01	01	351.26196368	62	01	0115	1	1	2	12	455000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601207305	20060120730501	350.178865607488
60	03	01	351.26196368	62	01	0140	1	2			455000	2		2		2		2			0	0	0	0	0	2			2		200601207305	20060120730501	350.178865607488
60	04	01	351.26196368	62	01	0140	1	2			98	2		2		2		2			0	0	0	0	0	2			2		200601207305	20060120730501	350.178865607488
60	05	01	351.26196368	32	75	7512	2	1	2	06	455000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601207305	20060120730501	350.178865607488
60	03	01	279.63509399	62	01	0114	1	2			200000	2		2		2		2			0	0	0	0	0	1	2		2		200601207306	20060120730601	278.485466750767
60	01	01	236.7160859	56	93	9301	4													200000	0	0	0	0	0	2			2		200601207307	20060120730701	235.691530102351
60	01	01	297.39346566	55	93	9303	1	2			150000	2		2		2		2			0	0	0	0	0	2			2		200601207308	20060120730801	297.013250627335
60	02	01	314.20658041	54	85	8532	4													600000	0	0	0	0	0	1	1	4	1	2	200601207310	20060120731001	316.425970408587
60	01	01	266.53705833	45	52	5261	4													300000	0	0	0	0	0	2			2		200601207311	20060120731101	268.151808805344
60	02	01	266.53705833	45	52	5233	1	2			426000	2		2		2		2			0	0	0	0	0	2			2		200601207311	20060120731101	268.151808805344
60	02	01	330.06944773	61	01	0140	4													50000	0	0	0	0	0	2			2		200601207313	20060120731301	330.440313615563
60	03	01	330.06944773	50	63	6331	1	2			300000	2		2		2		2			0	0	0	0	0	2			2		200601207313	20060120731301	330.440313615563
60	01	01	344.58737664	98	60	6021	4													500000	0	0	0	0	0	1	1	4	1	3	200601207314	20060120731401	344.567619255792
60	02	01	344.58737664	45	52	5237	4													300000	0	0	0	0	0	1	1	5	2		200601207314	20060120731401	344.567619255792
60	02	01	325.56779516	51	55	5530	4													400000	0	0	0	0	0	2			2		200601207315	20060120731501	326.932129214609
60	01	01	247.64859724	37	64	6412	4													98	0	0	0	0	0	1	1	4	2		200601207316	20060120731601	247.585365717876
60	01	01	302.75130511	45	51	5141	4													1000000	0	0	0	0	0	1	2		2		200601207317	20060120731701	306.27003723699
60	02	01	302.75130511	45	52	5261	4													50000	0	0	0	0	0	2			2		200601207317	20060120731701	306.27003723699
60	04	01	302.75130511	53	55	5521	4													100000	0	0	0	0	0	1	2		2		200601207317	20060120731701	306.27003723699
60	01	01	496.66196958	95	45	4521	1	2			420000	2		2		2		2			0	0	0	0	0	1	2		2		200601207318	20060120731801	496.264759006041
60	03	01	496.66196958	99	45	4521	1	2			350000	2		2		2		2			0	0	0	0	0	1	2		2		200601207318	20060120731801	496.264759006041
60	06	01	496.66196958	57	93	9302	4													400000	0	0	0	0	0	1	2		2		200601207318	20060120731801	496.264759006041
60	09	01	496.66196958	57	93	9302	4													400000	0	0	0	0	0	1	2		2		200601207318	20060120731801	496.264759006041
60	01	01	244.39671915	98	60	6031	4													400000	0	0	0	0	0	2			2		200601207320	20060120732001	246.213227910608
60	04	01	244.39671915	77	15	1551	1	2			120000	1	120000	2		2		2			0	0	0	0	0	2			2		200601207320	20060120732001	246.213227910608
60	02	01	305.32739457	45	52	5232	1	1	2	12	430000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601207321	20060120732101	307.162078470303
60	04	01	305.32739457	98	60	6031	4													500000	0	0	0	0	0	2			2		200601207321	20060120732101	307.162078470303
60	01	01	424.90300357	98	60	6023	4													300000	0	0	0	0	0	2			2		200601207322	20060120732201	424.295041383631
60	02	01	424.90300357	45	52	5269	4													300000	0	0	0	0	0	2			2		200601207322	20060120732201	424.295041383631
60	01	01	267.67908668	02	45	4530	1	2			1000000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601207323	20060120732301	269.644872610152
60	02	01	267.67908668	32	01	0140	1	1	2	12	426000	1	50000	2		2		2			0	0	0	0	0	1	1	1	1	1	200601207323	20060120732301	269.644872610152
60	01	01	279.08518564	71	10	1010	1	9			400000	2		1	30000	2		2			0	0	0	0	0	1	1	1	2		200601207324	20060120732401	278.949427531041
60	02	01	279.08518564	54	55	5521	4													110000	0	0	0	0	0	1	1	5	2		200601207324	20060120732401	278.949427531041
60	01	01	387.44656088	99	63	6310	4													300000	0	0	0	0	0	1	2		2		200601207325	20060120732501	384.983704174598
60	01	01	380.50756329	84	50	5020	1	2			500000	2		2		2		2			0	0	0	0	0	1	2		2		200601207326	20060120732601	381.835831852835
60	01	01	426.09507571	54	85	8532	4													150000	0	0	0	0	0	1	1	4	2		200601207327	20060120732701	426.829389914582
60	02	01	426.09507571	99	45	4521	1	2			400000	2		2		2		2			0	0	0	0	0	1	2		2		200601207327	20060120732701	426.829389914582
60	01	01	270.63660303	55	80	8011	2	1	1		426000	1	60000	2		2		2			52000	0	0	0	0	1	1	1	1	1	200601207328	20060120732801	251.494883439208
60	02	01	270.63660303	32	19	1921	1	1	2	12	408000	2		2		2		2			0	0	0	0	0	1	1	1	9		200601207328	20060120732801	251.494883439208
60	01	02	296.26857372	45	51	5135	1	1	1		800000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601207328	20060120732802	251.494883439208
60	01	01	260.92072876	62	70	7020	1	1	1		400000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601207329	20060120732901	260.838445321165
60	02	01	260.92072876	54	95	9500	3	9			200000	1	70000	2		2		2			0	0	0	0	0	1	1	5	2		200601207329	20060120732901	260.838445321165
60	03	01	260.92072876	55	70	7020	1	2			400000	2		2		2		2			0	0	0	0	0	1	2		2		200601207329	20060120732901	260.838445321165
60	02	01	322.60868976	99	45	4521	1	2			400000	2		2		2		2			0	0	0	0	0	1	2		2		200601207330	20060120733001	321.199033459097
60	03	01	322.60868976	99	45	4521	1	2			400000	2		2		2		2			0	0	0	0	0	1	2		2		200601207330	20060120733001	321.199033459097
60	01	01	314.45508338	50	63	6331	1	1	1		426000	2		2		2		2			0	0	0	0	0	1	1	1	9		200601207331	20060120733101	315.918826420141
60	02	01	314.45508338	40	52	5211	1	2			381500	2		2		2		2			160000	0	0	0	0	1	1	1	1	3	200601207331	20060120733101	315.918826420141
60	01	01	227.24837986	45	52	5239	4													250000	0	0	0	0	0	1	2		2		200601207332	20060120733201	226.26480223765
60	01	01	324.21316284	92	22	2220	5													800000	0	0	0	0	0	1	1	5	2		200601207333	20060120733301	325.746829112775
60	02	01	324.21316284	13	80	8043	2	1	1		1200000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601207333	20060120733301	325.746829112775
60	07	01	324.21316284	54	95	9500	3	2			210000	1	180000	1	70000	2		2			0	0	0	0	0	2			2		200601207333	20060120733301	325.746829112775
60	01	01	280.73933216	53	55	5529	4													400000	0	0	0	0	0	1	1	5	2		200601207334	20060120733401	283.222044590263
60	02	01	280.73933216	39	51	5137	1	1	1		450000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601207334	20060120733401	283.222044590263
60	04	01	280.73933216	45	52	5269	4													150000	0	0	0	0	0	1	2		2		200601207334	20060120733401	283.222044590263
