Reg	Orden	Hogar	Fex_c	P37	Valor38	P39	P40	P41	P42	P43	P44	P45	P46a	P46b	P46c	P46d	P46e	P46f	P46g	P46h	P46i	P46j	P47	P48	Llave_viv	Llave_hog	Fex_c_2011
62	01	01	1108.7142975	2			2					2													200601301145	20060130114501	1112.42990614919
62	02	01	1108.7142975	2			2					2													200601301145	20060130114501	1112.42990614919
62	01	01	1639.3970898	2			2					1		1					1				2	1	200601301146	20060130114601	1646.21725847062
62	01	01	1272.2617346	2			2					2													200601301147	20060130114701	1258.84845434079
62	02	01	1272.2617346	2			2					2													200601301147	20060130114701	1258.84845434079
62	01	01	1509.618551	2			2					2													200601301148	20060130114801	1515.45525986924
62	01	01	1538.0293559	2			2					2													200601301149	20060130114901	1560.84138527319
62	03	01	1538.0293559	2			2					1		1					1				2	1	200601301149	20060130114901	1560.84138527319
62	01	01	7024.3634908	2			2					2													200601301150	20060130115001	6985.43274453184
62	01	01	4419.8398783	2			2					1		1									2	1	200601301151	20060130115101	4389.22635365068
62	01	01	3331.1305417	1	80000	3	2					2													200601301152	20060130115201	3361.61996256992
62	02	01	3331.1305417	2			2					2													200601301152	20060130115201	3361.61996256992
62	01	01	5572.7215076	2			2					1		1									2	1	200601301153	20060130115301	5528.05133243154
62	02	01	5572.7215076	2			2					2													200601301153	20060130115301	5528.05133243154
62	01	01	4279.6993931	2			2					2													200601301154	20060130115401	4260.24910581361
62	02	01	4279.6993931	2			2					2													200601301154	20060130115401	4260.24910581361
62	01	01	4119.2059	2			1	10	1	1	1			1				1	1				1	1	200601301155	20060130115501	4065.74858620115
62	01	01	3924.1914372	2			2					2													200601301156	20060130115601	3949.7325603169
62	02	01	3924.1914372	2			2					2													200601301156	20060130115601	3949.7325603169
62	03	01	3924.1914372	2			2					2													200601301156	20060130115601	3949.7325603169
62	01	01	3392.697927	1	120000	18	1	15	1	1	2														200601301157	20060130115701	3356.92917985055
62	01	01	4108.0537172	2			2					2													200601301158	20060130115801	4144.87313518102
62	01	01	3472.0309454	2			2					2													200601301159	20060130115901	3478.04828906414
62	01	01	4313.7455572	2			2					2													200601301160	20060130116001	4318.30829715297
62	04	01	4313.7455572	2			1	40	2	1	1			1									2	1	200601301160	20060130116001	4318.30829715297
62	01	01	3535.8719027	2			2					2													200601301161	20060130116101	3511.38108292055
62	02	01	4965.2233172	2			2					2													200601301162	20060130116201	4963.73304368905
62	03	01	4965.2233172	2			2					2													200601301162	20060130116201	4963.73304368905
62	01	01	3686.2016075	2			2					2													200601301163	20060130116301	3686.42870989236
62	01	01	4008.8718497	2			1	15	2	1	2														200601301164	20060130116401	3994.613869325
62	01	01	3392.697927	2			1	20	2	1	2														200601301165	20060130116501	3356.92917985055
62	02	01	3513.2328386	2			1	20	2	1	2														200601301166	20060130116601	3556.70320430532
62	01	01	3266.3015329	2			2					1				1							2	1	200601301167	20060130116701	3249.07739558174
62	01	01	3594.3654659	2			2					2													200601301168	20060130116801	3620.95167698244
62	03	01	3594.3654659	2			2					1				1							2	1	200601301168	20060130116801	3620.95167698244
62	02	01	4374.5152471	2			2					2													200601301169	20060130116901	4369.10105316815
62	03	01	4374.5152471	2			2					2													200601301169	20060130116901	4369.10105316815
62	04	01	4374.5152471	2			2					1		1									2	1	200601301169	20060130116901	4369.10105316815
62	01	01	4130.6644344	2			2					1		1					1				2	1	200601301170	20060130117001	4144.06875950204
62	01	01	3959.4952744	2			2					2													200601301171	20060130117101	3957.47261737852
62	02	01	3959.4952744	2			2					2													200601301171	20060130117101	3957.47261737852
62	04	01	3959.4952744	2			2					1		1					1				2	1	200601301171	20060130117101	3957.47261737852
62	02	01	4578.4079777	2			2					2													200601301172	20060130117201	4545.75616824903
62	07	01	4578.4079777	2			2					2													200601301172	20060130117201	4545.75616824903
62	01	01	4432.4952214	1		12	2					1		1									2	1	200601301173	20060130117301	4440.70540378298
62	02	01	4432.4952214	2			2					2													200601301173	20060130117301	4440.70540378298
62	03	01	4432.4952214	2			1	10	2	1	1			1									2	1	200601301173	20060130117301	4440.70540378298
62	01	01	13435.771529	2			2					2													200601301174	20060130117401	13735.0308174658
62	03	01	13435.771529	2			2					1		1									2	1	200601301174	20060130117401	13735.0308174658
62	02	01	15428.718821	2			2					1							1	1			2	1	200601301175	20060130117501	15180.2116456085
62	03	01	15428.718821	2			2					1		1					1				2	1	200601301175	20060130117501	15180.2116456085
62	04	01	15428.718821	1	50000	0	2					1								1	1		2	1	200601301175	20060130117501	15180.2116456085
62	05	01	15428.718821	2			2					2													200601301175	20060130117501	15180.2116456085
62	01	01	10649.707779	2			2					1		1									2	1	200601301176	20060130117601	10574.6189438581
62	02	01	11956.715045	2			2					2													200601301177	20060130117701	12329.8549580445
62	03	01	11956.715045	2			2					1		1									2	1	200601301177	20060130117701	12329.8549580445
62	05	01	11956.715045	2			2					2													200601301177	20060130117701	12329.8549580445
62	06	01	11956.715045	2			2					1				1							2	1	200601301177	20060130117701	12329.8549580445
62	01	01	3858.6488152	2			2					2													200601301178	20060130117801	3858.65989734214
62	02	01	3858.6488152	2			1	10	2	1	1								1				2	1	200601301178	20060130117801	3858.65989734214
62	03	01	3858.6488152	2			2					1		1									2	1	200601301178	20060130117801	3858.65989734214
62	01	01	5025.2981597	2			2					2													200601301179	20060130117901	5041.51049678408
62	01	01	5259.0478833	2			2					2													200601301180	20060130118001	5451.22556552256
62	02	01	5259.0478833	2			2					1		1									2	1	200601301180	20060130118001	5451.22556552256
62	01	01	4404.9224282	1	400000	16	2					2													200601301181	20060130118101	4373.99983780392
62	01	01	5025.2981597	2			1	12	2	1	2														200601301182	20060130118201	5041.51049678408
62	01	01	4646.3600525	2			2					2													200601301183	20060130118301	4678.44981761271
62	01	01	6670.4641909	2			2					2													200601301184	20060130118401	6688.40213214425
62	01	01	4204.6233679	2			2					2													200601301185	20060130118501	4183.11050341628
62	02	01	4204.6233679	1		14	2					2													200601301185	20060130118501	4183.11050341628
62	03	01	4204.6233679	2			2					1		1				1					1	1	200601301185	20060130118501	4183.11050341628
62	01	01	3992.7944709	2			2					2													200601301186	20060130118601	3962.38562323076
62	01	01	5394.2451317	2			2					1							1				1	1	200601301187	20060130118701	5482.09604665692
62	02	01	5394.2451317	2			2					1							1				2	1	200601301187	20060130118701	5482.09604665692
62	01	01	2731.5993021	2			2					2													200601301188	20060130118801	2719.39409889248
62	02	01	2731.5993021	2			2					1		1									2	1	200601301188	20060130118801	2719.39409889248
62	01	01	4828.6197621	2			2					2													200601301189	20060130118901	4843.13984641887
62	01	01	6030.3577917	2			2					2													200601301190	20060130119001	6049.8125961409
62	02	01	6030.3577917	2			2					2													200601301190	20060130119001	6049.8125961409
62	01	01	4553.0019715	1	0	14	2					2													200601301191	20060130119101	4525.53468037123
62	02	01	4553.0019715	2			2					2													200601301191	20060130119101	4525.53468037123
62	03	01	4553.0019715	2			1	40	2	1	1			1									2	1	200601301191	20060130119101	4525.53468037123
62	04	01	4553.0019715	2			1	40	1	1	1			1									1	1	200601301191	20060130119101	4525.53468037123
62	01	01	3203.1750099	2			1	24	2	1	1			1									2	1	200601301192	20060130119201	3177.54987864792
62	01	01	4495.2042764	2			2					2													200601301193	20060130119301	4568.4133722141
62	01	01	3940.755654	2			2					2													200601301194	20060130119401	3978.12285942842
62	02	01	3940.755654	1	98	14	2					2													200601301194	20060130119401	3978.12285942842
62	03	01	3940.755654	1		5	1	20	2	1	2														200601301194	20060130119401	3978.12285942842
62	04	01	3940.755654	2			2					2													200601301194	20060130119401	3978.12285942842
62	01	01	3170.2114553	2			2					1		1					1	1			2	1	200601301197	20060130119701	3138.93980555067
62	01	01	4437.8859828	2			2					1		1						1	1		2	1	200601301198	20060130119801	4412.60991090116
62	02	01	4437.8859828	1	98	5	2					2													200601301198	20060130119801	4412.60991090116
62	03	01	4437.8859828	2			2					2													200601301198	20060130119801	4412.60991090116
62	01	01	4648.2682762	2			2					2													200601301199	20060130119901	4643.49564192498
62	01	01	4025.7580255	2			2					2													200601301200	20060130120001	4000.995696328
62	02	01	4025.7580255	1	200000	6	2					1		1									2	1	200601301200	20060130120001	4000.995696328
62	01	01	3203.1750099	2			2					2													200601301201	20060130120101	3177.54987864792
62	02	01	3203.1750099	2			2					2													200601301201	20060130120101	3177.54987864792
62	01	01	5025.2981597	2			2					2													200601301202	20060130120201	5041.51049678408
62	01	01	4465.8218446	2			2					2													200601301203	20060130120301	4494.63173489538
62	02	01	4465.8218446	2			2					1		1									2	1	200601301203	20060130120301	4494.63173489538
62	05	01	4465.8218446	2			2					2													200601301203	20060130120301	4494.63173489538
62	01	01	3248.1247397	2			2					2													200601301204	20060130120401	3451.65647374661
62	03	01	3248.1247397	2			2					1			1								2	1	200601301204	20060130120401	3451.65647374661
62	01	01	4531.7489537	2			2					1		1							1		1	1	200601301205	20060130120501	4571.85188108986
62	02	01	4531.7489537	2			2					1		1						1			2	1	200601301205	20060130120501	4571.85188108986
62	03	01	4531.7489537	2			2					1		1									1	1	200601301205	20060130120501	4571.85188108986
62	05	01	4531.7489537	2			2					2													200601301205	20060130120501	4571.85188108986
62	01	01	4132.5997957	2			2					2													200601301206	20060130120601	4101.72327380337
62	02	01	4132.5997957	2			2					1		1									2	1	200601301206	20060130120601	4101.72327380337
62	03	01	4132.5997957	2			2					2													200601301206	20060130120601	4101.72327380337
62	06	01	4132.5997957	2			2					2													200601301206	20060130120601	4101.72327380337
62	08	01	4132.5997957	2			2					2													200601301206	20060130120601	4101.72327380337
62	02	01	3858.6488152	2			1	50	2	1	1			1									2	1	200601301207	20060130120701	3858.65989734214
62	02	01	2836.2707206	2			2					2													200601301208	20060130120801	2786.32652195354
62	01	01	4204.6233679	1		20	2					1		1									2	1	200601301209	20060130120901	4183.11050341628
62	02	01	4204.6233679	1	400000	0	2					1		1									2	1	200601301209	20060130120901	4183.11050341628
62	01	01	1995.4431236	2			2					2													200601301210	20060130121001	1998.66989945924
62	02	01	1995.4431236	2			2					2													200601301210	20060130121001	1998.66989945924
62	03	01	1995.4431236	2			2					2													200601301210	20060130121001	1998.66989945924
62	01	01	3653.2074715	2			2					2													200601301211	20060130121101	3705.60193266001
62	03	01	3653.2074715	2			2					2													200601301211	20060130121101	3705.60193266001
62	04	01	3653.2074715	2			2					2													200601301211	20060130121101	3705.60193266001
62	05	01	3653.2074715	2			2					2													200601301211	20060130121101	3705.60193266001
62	01	01	3615.3029672	1	98	16	1	08	2	1	2														200601301212	20060130121201	3589.16409322108
62	02	01	3615.3029672	2			2					2													200601301212	20060130121201	3589.16409322108
62	01	01	3615.3029672	2			2					1							1				2	1	200601301213	20060130121301	3589.16409322108
62	02	01	3615.3029672	2			2					1							1				2	1	200601301213	20060130121301	3589.16409322108
62	03	01	3615.3029672	2			2					2													200601301213	20060130121301	3589.16409322108
62	01	01	3554.3168079	2			2					2													200601301214	20060130121401	3589.77171336828
62	03	01	3554.3168079	2			2					2													200601301214	20060130121401	3589.77171336828
62	01	01	4646.3600525	2			2					2													200601301215	20060130121501	4678.44981761271
62	01	01	6002.8788873	1	98	12	2					1									1		2	1	200601301216	20060130121601	6110.09339459034
62	08	01	6002.8788873	2			2					1		1							1		2	1	200601301216	20060130121601	6110.09339459034
62	01	01	2306.1768373	2			2					1		1									2	1	200601301217	20060130121701	2313.22939738355
62	05	01	2306.1768373	2			2					1		1									2	1	200601301217	20060130121701	2313.22939738355
62	01	01	4023.8498018	2			2					1		1									1	1	200601301218	20060130121801	4035.94987201573
62	01	01	5503.8148464	1	120000	16	2					2													200601301219	20060130121901	5505.55153270231
62	01	01	2707.9529048	1	50000	0	2					2													200601301220	20060130122001	2708.10865148744
62	04	01	2707.9529048	2			1	24	1	1	1					1					1		1	1	200601301220	20060130122001	2708.10865148744
62	01	01	4023.8498018	2			2					1		1							1		1	1	200601301221	20060130122101	4035.94987201573
