Reg	Orden	Hogar	Fex_c	P3	P4	P5	P6	P7	P8	P8a	P8b	P9	P10	P10a	P10b	P10c	P10n	P10u	Llave_viv	Llave_hog	Fex_c_2011
10	04	01	2405.5354845	03	2	35	5	2	2	2	11		999				9	99	200601300062	20060130006201	2498.93009737795
10	05	01	2405.5354845	05	2	14	5	2	2	2	11		999				9	99	200601300062	20060130006201	2498.93009737795
10	06	01	2405.5354845	05	2	11	5	1	1			1	301				3	1	200601300062	20060130006201	2498.93009737795
10	01	01	3240.9771957	01	1	29	2	1	2	2	01		303				3	3	200601300063	20060130006301	3242.70550238511
10	02	01	3240.9771957	02	2	28	2	1	2	2	07		305				3	5	200601300063	20060130006301	3242.70550238511
10	03	01	3240.9771957	03	2	6	5	2	1			1	300	2	2		3	0	200601300063	20060130006301	3242.70550238511
10	04	01	3240.9771957	03	1	4	5												200601300063	20060130006301	3242.70550238511
10	01	01	2757.5380373	01	1	28	2	1	2	2	01		303				3	3	200601300064	20060130006401	2728.46569340836
10	02	01	2757.5380373	02	2	23	2	1	2	2	07		305				3	5	200601300064	20060130006401	2728.46569340836
10	03	01	2757.5380373	03	2	6	5	2	1			1	300	2	2		3	0	200601300064	20060130006401	2728.46569340836
10	04	01	2757.5380373	03	2	1	5												200601300064	20060130006401	2728.46569340836
10	01	01	2819.9216143	01	1	54	1	2	2	2	01		100				1	0	200601300065	20060130006501	2812.53869220701
10	02	01	2819.9216143	02	2	50	1	1	2	2	07		301				3	1	200601300065	20060130006501	2812.53869220701
10	03	01	2819.9216143	03	2	17	5	1	2	2	06		303				3	3	200601300065	20060130006501	2812.53869220701
10	04	01	2819.9216143	03	2	16	5	1	2	2	02		305				3	5	200601300065	20060130006501	2812.53869220701
10	05	01	2819.9216143	03	2	14	5	1	1			1	303				3	3	200601300065	20060130006501	2812.53869220701
10	06	01	2819.9216143	03	1	13	5	2	2	2	06		100				1	0	200601300065	20060130006501	2812.53869220701
10	07	01	2819.9216143	03	1	8	5	2	1			1	300	2	2		3	0	200601300065	20060130006501	2812.53869220701
10	08	01	2819.9216143	03	1	6	5	2	1			1	300	2	2		3	0	200601300065	20060130006501	2812.53869220701
10	01	01	3624.3726708	01	1	23	1	1	2	2	01		302				3	2	200601300066	20060130006601	3587.62392689013
10	02	01	3624.3726708	02	2	17	1	1	2	2	07		305				3	5	200601300066	20060130006601	3587.62392689013
10	03	01	3624.3726708	03	2	1	5												200601300066	20060130006601	3587.62392689013
10	04	01	3624.3726708	08	1	15	5	1	2	2	01		406				4	6	200601300066	20060130006601	3587.62392689013
10	01	01	2479.0731085	01	1	49	2	1	2	2	01		302				3	2	200601300067	20060130006701	2451.74061118502
10	02	01	2479.0731085	02	2	41	2	1	2	2	07		305				3	5	200601300067	20060130006701	2451.74061118502
10	03	01	2479.0731085	03	2	19	5	1	2	2	07		611				6	11	200601300067	20060130006701	2451.74061118502
10	04	01	2479.0731085	05	2	0	5												200601300067	20060130006701	2451.74061118502
10	05	01	2479.0731085	03	2	18	5	1	2	2	02		409				4	9	200601300067	20060130006701	2451.74061118502
10	06	01	2479.0731085	03	1	16	5	1	2	2	06		305				3	5	200601300067	20060130006701	2451.74061118502
10	07	01	2479.0731085	03	1	13	5	1	1			1	400				4	0	200601300067	20060130006701	2451.74061118502
10	08	01	2479.0731085	03	2	10	5	1	1			1	304				3	4	200601300067	20060130006701	2451.74061118502
10	09	01	2479.0731085	03	2	8	5	1	1			1	302	2	2		3	2	200601300067	20060130006701	2451.74061118502
10	10	01	2479.0731085	03	2	2	5												200601300067	20060130006701	2451.74061118502
10	01	01	3262.6163001	01	1	58	2	2	2	2	06		100				1	0	200601300068	20060130006801	3243.41912073428
10	02	01	3262.6163001	02	2	52	2	1	2	2	07		305				3	5	200601300068	20060130006801	3243.41912073428
10	03	01	3262.6163001	03	1	32	5	1	2	2	06		305				3	5	200601300068	20060130006801	3243.41912073428
10	04	01	3262.6163001	03	1	27	5	1	2	2	01		305				3	5	200601300068	20060130006801	3243.41912073428
10	05	01	3262.6163001	03	1	24	5	1	2	2	01		611				6	11	200601300068	20060130006801	3243.41912073428
10	06	01	3262.6163001	03	1	18	5	1	2	2	02		611				6	11	200601300068	20060130006801	3243.41912073428
10	07	01	3262.6163001	03	2	17	5	1	2	2	01		611				6	11	200601300068	20060130006801	3243.41912073428
10	08	01	3262.6163001	03	2	15	5	1	1			1	408				4	8	200601300068	20060130006801	3243.41912073428
10	01	01	3213.2235352	01	1	57	2	1	2	2	01		302				3	2	200601300069	20060130006901	3202.13546986284
10	02	01	3213.2235352	02	2	57	2	1	2	2	07		303				3	3	200601300069	20060130006901	3202.13546986284
10	03	01	3213.2235352	03	1	30	5	1	2	2	01		408				4	8	200601300069	20060130006901	3202.13546986284
10	04	01	3213.2235352	03	1	25	5	1	2	2	01		611				6	11	200601300069	20060130006901	3202.13546986284
10	05	01	3213.2235352	03	2	22	5	1	2	2	11		611				6	11	200601300069	20060130006901	3202.13546986284
10	06	01	3213.2235352	03	1	18	5	1	2	2	06		407				4	7	200601300069	20060130006901	3202.13546986284
10	07	01	3213.2235352	03	2	15	5	1	1			1	610				6	10	200601300069	20060130006901	3202.13546986284
10	01	01	2887.5444549	01	1	40	2	1	2	2	01		305				3	5	200601300070	20060130007001	2891.87800116826
10	02	01	2887.5444549	02	2	33	2	1	2	2	07		611				6	11	200601300070	20060130007001	2891.87800116826
10	03	01	2887.5444549	03	2	9	5	1	1			1	303	2	2		3	3	200601300070	20060130007001	2891.87800116826
10	04	01	2887.5444549	03	2	5	5	2	1			1	300	2	2		3	0	200601300070	20060130007001	2891.87800116826
10	01	01	3357.3470266	01	1	28	2	1	2	2	01		305				3	5	200601300071	20060130007101	3368.2418769198
10	02	01	3357.3470266	02	2	27	2	1	2	2	07		611				6	11	200601300071	20060130007101	3368.2418769198
10	03	01	3357.3470266	03	1	3	5												200601300071	20060130007101	3368.2418769198
10	01	01	3420.7754569	01	1	46	2	1	2	2	01		406				4	6	200601300072	20060130007201	3418.83930375241
10	02	01	3420.7754569	02	2	40	2	1	2	2	07		611				6	11	200601300072	20060130007201	3418.83930375241
10	03	01	3420.7754569	03	2	19	5	1	2	2	11		611				6	11	200601300072	20060130007201	3418.83930375241
10	04	01	3420.7754569	03	1	16	5	1	2	2	06		305				3	5	200601300072	20060130007201	3418.83930375241
10	05	01	3420.7754569	03	1	9	5	1	1			1	304	2	2		3	4	200601300072	20060130007201	3418.83930375241
10	01	01	3050.0173891	01	2	61	5	1	2	2	06		303				3	3	200601300073	20060130007301	3116.51210101301
10	02	01	3050.0173891	08	2	40	5	1	2	2	02		611				6	11	200601300073	20060130007301	3116.51210101301
10	01	01	3420.7754569	01	1	43	2	1	2	2	01		304				3	4	200601300074	20060130007401	3418.83930375241
10	02	01	3420.7754569	02	2	35	2	1	2	2	07		304				3	4	200601300074	20060130007401	3418.83930375241
10	03	01	3420.7754569	03	2	16	5	1	1			1	610				6	10	200601300074	20060130007401	3418.83930375241
10	04	01	3420.7754569	03	1	12	5	1	1			1	407				4	7	200601300074	20060130007401	3418.83930375241
10	05	01	3420.7754569	03	1	8	5	1	1			1	302	2	2		3	2	200601300074	20060130007401	3418.83930375241
10	01	01	3189.5286248	01	1	57	2	1	2	2	01		301				3	1	200601300075	20060130007501	3210.28809712405
10	02	01	3189.5286248	02	2	54	2	1	2	2	07		301				3	1	200601300075	20060130007501	3210.28809712405
10	03	01	3189.5286248	03	1	21	5	1	2	2	01		611				6	11	200601300075	20060130007501	3210.28809712405
10	01	01	3889.1726348	01	1	36	2	1	2	2	01		305				3	5	200601300076	20060130007601	3891.24660286214
10	02	01	3889.1726348	02	2	36	2	1	2	2	07		305				3	5	200601300076	20060130007601	3891.24660286214
10	03	01	3889.1726348	03	1	6	5	1	1			1	301	2	2		3	1	200601300076	20060130007601	3891.24660286214
10	04	01	3889.1726348	03	2	0	5												200601300076	20060130007601	3891.24660286214
10	01	01	4247.542238	01	1	66	2	1	2	2	06		302				3	2	200601300077	20060130007701	4279.64144545053
10	02	01	4247.542238	02	2	68	2	1	2	2	11		304				3	4	200601300077	20060130007701	4279.64144545053
10	03	01	4247.542238	03	2	30	1	1	2	2	01		305				3	5	200601300077	20060130007701	4279.64144545053
10	04	01	4247.542238	04	1	32	1	1	2	2	01		304				3	4	200601300077	20060130007701	4279.64144545053
10	05	01	4247.542238	05	1	6	5	1	1			1	302	2	2		3	2	200601300077	20060130007701	4279.64144545053
10	06	01	4247.542238	05	1	4	5												200601300077	20060130007701	4279.64144545053
10	01	01	4091.0832903	01	1	45	4	1	2	2	01		305				3	5	200601300078	20060130007801	4074.40117390981
10	01	01	3872.8087307	01	1	26	1	1	2	2	01		611				6	11	200601300079	20060130007901	3845.79548299187
10	02	01	3872.8087307	02	2	21	1	1	2	2	07		611				6	11	200601300079	20060130007901	3845.79548299187
10	03	01	3872.8087307	03	1	1	5												200601300079	20060130007901	3845.79548299187
10	01	01	3476.9125312	01	1	55	2	2	2	2	01		100				1	0	200601300080	20060130008001	3474.82449801059
10	02	01	3476.9125312	02	2	46	2	1	2	2	06		302				3	2	200601300080	20060130008001	3474.82449801059
10	03	01	3476.9125312	03	2	24	5	1	2	2	06		303				3	3	200601300080	20060130008001	3474.82449801059
10	04	01	3476.9125312	03	1	21	5	1	2	2	01		303				3	3	200601300080	20060130008001	3474.82449801059
10	05	01	3476.9125312	03	1	20	5	1	2	2	01		305				3	5	200601300080	20060130008001	3474.82449801059
10	06	01	3476.9125312	03	2	18	5	1	2	2	06		305				3	5	200601300080	20060130008001	3474.82449801059
10	07	01	3476.9125312	03	1	16	5	1	2	2	06		305				3	5	200601300080	20060130008001	3474.82449801059
10	08	01	3476.9125312	03	2	15	5	1	2	2	06		305				3	5	200601300080	20060130008001	3474.82449801059
10	01	01	2914.1746346	01	1	37	5	1	2	2	01		305				3	5	200601300081	20060130008101	2902.2961732187
10	02	01	2914.1746346	15	1	36	5	1	2	2	01		611				6	11	200601300081	20060130008101	2902.2961732187
10	03	01	2914.1746346	15	1	21	5	1	2	2	01		611				6	11	200601300081	20060130008101	2902.2961732187
10	01	01	2317.1609155	01	1	25	1	1	2	2	01		305				3	5	200601300082	20060130008201	2295.63023162636
10	02	01	2317.1609155	02	2	22	1	1	2	2	07		305				3	5	200601300082	20060130008201	2295.63023162636
10	03	01	2317.1609155	03	2	2	5												200601300082	20060130008201	2295.63023162636
10	01	01	2630.7193846	01	1	39	1	1	2	2	01		611				6	11	200601300083	20060130008301	2651.97300339869
10	02	01	2630.7193846	02	2	32	1	1	2	2	02		611				6	11	200601300083	20060130008301	2651.97300339869
10	03	01	2630.7193846	03	2	8	5	1	1			1	302	2	2		3	2	200601300083	20060130008301	2651.97300339869
10	04	01	2630.7193846	03	1	6	5	1	1			1	301	2	2		3	1	200601300083	20060130008301	2651.97300339869
10	01	01	1893.7190164	01	1	23	1	1	2	2	01		407				4	7	200601300084	20060130008401	1904.62627475963
10	02	01	1893.7190164	02	2	18	1	1	2	2	02		611				6	11	200601300084	20060130008401	1904.62627475963
10	03	01	1893.7190164	07	2	53	4	1	2	2	11		305				3	5	200601300084	20060130008401	1904.62627475963
10	01	01	2261.7287769	01	1	39	1	2	2	2	01		100				1	0	200601300085	20060130008501	2251.39374031209
10	02	01	2261.7287769	02	2	39	1	2	2	2	07		100				1	0	200601300085	20060130008501	2251.39374031209
10	03	01	2261.7287769	03	1	25	5	1	2	2	01		304				3	4	200601300085	20060130008501	2251.39374031209
10	04	01	2261.7287769	03	2	16	5	1	2	2	06		304				3	4	200601300085	20060130008501	2251.39374031209
10	05	01	2261.7287769	03	2	10	5	1	1			1	302				3	2	200601300085	20060130008501	2251.39374031209
10	06	01	2261.7287769	03	2	8	5	1	1			1	302	2	2		3	2	200601300085	20060130008501	2251.39374031209
10	01	01	1904.640679	01	1	55	1	1	2	2	01		302				3	2	200601300086	20060130008601	1959.91043122608
10	02	01	1904.640679	02	2	48	1	1	2	2	07		303				3	3	200601300086	20060130008601	1959.91043122608
10	03	01	1904.640679	03	1	7	5	1	1			1	301	2	1	010	3	1	200601300086	20060130008601	1959.91043122608
10	04	01	1904.640679	03	2	25	4	1	2	2	02		407				4	7	200601300086	20060130008601	1959.91043122608
10	05	01	1904.640679	05	1	1	5												200601300086	20060130008601	1959.91043122608
10	01	01	2092.942956	01	1	38	1	1	2	2	01		407				4	7	200601300087	20060130008701	2094.11114277378
10	02	01	2092.942956	02	2	30	1	1	2	2	07		407				4	7	200601300087	20060130008701	2094.11114277378
10	03	01	2092.942956	03	1	11	5	1	1			1	304				3	4	200601300087	20060130008701	2094.11114277378
10	04	01	2092.942956	03	2	11	5	1	1			1	304				3	4	200601300087	20060130008701	2094.11114277378
10	05	01	2092.942956	03	1	5	5	2	1			1	200	2	2		2	0	200601300087	20060130008701	2094.11114277378
10	06	01	2092.942956	03	1	4	5												200601300087	20060130008701	2094.11114277378
10	01	01	4466.7433436	01	1	37	1	1	2	2	01		406				4	6	200601300088	20060130008801	4456.07224627431
10	02	01	4466.7433436	02	2	27	1	1	2	2	07		406				4	6	200601300088	20060130008801	4456.07224627431
10	03	01	4466.7433436	03	1	11	5	1	1			1	304				3	4	200601300088	20060130008801	4456.07224627431
10	04	01	4466.7433436	03	1	9	5	1	1			1	304	2	2		3	4	200601300088	20060130008801	4456.07224627431
10	05	01	4466.7433436	03	1	8	5	1	1			1	302	2	2		3	2	200601300088	20060130008801	4456.07224627431
10	06	01	4466.7433436	03	1	3	5												200601300088	20060130008801	4456.07224627431
10	07	01	4466.7433436	03	1	0	5												200601300088	20060130008801	4456.07224627431
10	08	01	4466.7433436	08	2	13	5	1	1			1	304				3	4	200601300088	20060130008801	4456.07224627431
10	01	01	4883.102621	01	1	42	1	1	2	2	11		305				3	5	200601300089	20060130008901	4892.41026618216
10	02	01	4883.102621	02	2	40	1	2	2	2	11		100				1	0	200601300089	20060130008901	4892.41026618216
10	03	01	4883.102621	03	1	13	5	1	1			1	302				3	2	200601300089	20060130008901	4892.41026618216
10	04	01	4883.102621	03	2	10	5	1	1			1	301				3	1	200601300089	20060130008901	4892.41026618216
10	05	01	4883.102621	03	1	8	5	2	1			1	300	2	1	015	3	0	200601300089	20060130008901	4892.41026618216
10	01	01	6480.2427046	01	1	50	1	1	2	2	11		304				3	4	200601300090	20060130009001	6478.69489089288
10	02	01	6480.2427046	02	2	45	1	1	2	2	11		305				3	5	200601300090	20060130009001	6478.69489089288
10	03	01	6480.2427046	03	1	27	5	1	2	2	01		305				3	5	200601300090	20060130009001	6478.69489089288
10	04	01	6480.2427046	03	1	26	5	1	2	2	01		406				4	6	200601300090	20060130009001	6478.69489089288
10	05	01	6480.2427046	03	1	16	5	1	1			1	408				4	8	200601300090	20060130009001	6478.69489089288
10	06	01	6480.2427046	03	2	15	5	1	1			1	406				4	6	200601300090	20060130009001	6478.69489089288
10	01	01	4745.2345572	01	1	32	1	2	2	2	01		100				1	0	200601300091	20060130009101	4761.37643783548
10	02	01	4745.2345572	02	2	32	1	1	2	2	01		305				3	5	200601300091	20060130009101	4761.37643783548
10	03	01	4745.2345572	03	2	10	5	1	1			1	304				3	4	200601300091	20060130009101	4761.37643783548
10	04	01	4745.2345572	03	1	9	5	1	1			1	303	2	2		3	3	200601300091	20060130009101	4761.37643783548
10	05	01	4745.2345572	03	1	5	5	1	1			1	300	2	2		3	0	200601300091	20060130009101	4761.37643783548
10	01	01	5736.2194832	01	1	48	1	2	2	2	01		100				1	0	200601300092	20060130009201	5793.77480693293
10	02	01	5736.2194832	02	2	46	1	1	2	2	07		303				3	3	200601300092	20060130009201	5793.77480693293
10	03	01	5736.2194832	03	1	8	5	1	1			1	300	2	1	002	3	0	200601300092	20060130009201	5793.77480693293
10	01	01	3317.4920465	01	1	42	1	2	2	2	01		100				1	0	200601300093	20060130009301	3263.95154789512
10	02	01	3317.4920465	02	2	35	1	2	2	2	07		100				1	0	200601300093	20060130009301	3263.95154789512
10	03	01	3317.4920465	03	2	19	5	1	2	2	01		611				6	11	200601300093	20060130009301	3263.95154789512
10	04	01	3317.4920465	03	1	18	5	1	2	2	01		304				3	4	200601300093	20060130009301	3263.95154789512
10	05	01	3317.4920465	03	2	14	5	1	1			1	400				4	0	200601300093	20060130009301	3263.95154789512
10	06	01	3317.4920465	03	2	13	5	1	1			1	406				4	6	200601300093	20060130009301	3263.95154789512
10	01	01	5022.8074088	01	1	40	1	1	2	2	01		303				3	3	200601300094	20060130009401	5052.26845110738
10	02	01	5022.8074088	02	2	35	1	1	2	2	07		407				4	7	200601300094	20060130009401	5052.26845110738
10	03	01	5022.8074088	03	2	12	5	1	1			1	304				3	4	200601300094	20060130009401	5052.26845110738
10	01	01	4597.6752445	01	1	64	1	2	2	2	01		100				1	0	200601300095	20060130009501	4667.39090206705
10	02	01	4597.6752445	02	2	54	1	2	2	2	07		100				1	0	200601300095	20060130009501	4667.39090206705
10	01	01	4597.6752445	01	1	62	1	2	2	2	11		100				1	0	200601300096	20060130009601	4667.39090206705
10	02	01	4597.6752445	02	2	53	1	2	2	2	07		100				1	0	200601300096	20060130009601	4667.39090206705
10	01	01	5329.4848507	01	1	70	3	2	2	2	11		100				1	0	200601300097	20060130009701	5321.55313584948
10	02	01	5329.4848507	03	1	45	5	2	2	2	11		100				1	0	200601300097	20060130009701	5321.55313584948
10	01	01	3657.3276174	01	1	39	2	1	2	2	01		305				3	5	200601300098	20060130009801	3627.06440106604
10	02	01	3657.3276174	02	2	40	2	1	2	2	07		406				4	6	200601300098	20060130009801	3627.06440106604
10	03	01	3657.3276174	03	1	15	5	1	1			1	610				6	10	200601300098	20060130009801	3627.06440106604
10	04	01	3657.3276174	03	1	14	5	1	1			1	407				4	7	200601300098	20060130009801	3627.06440106604
10	05	01	3657.3276174	03	1	13	5	1	1			1	406				4	6	200601300098	20060130009801	3627.06440106604
10	06	01	3657.3276174	03	2	12	5	1	1			1	406				4	6	200601300098	20060130009801	3627.06440106604
10	07	01	3657.3276174	03	1	2	5												200601300098	20060130009801	3627.06440106604
10	01	01	3568.3555561	01	1	45	2	1	2	2	02		305				3	5	200601300099	20060130009901	3588.98865982345
10	02	01	3568.3555561	02	2	40	2	1	2	2	05		305				3	5	200601300099	20060130009901	3588.98865982345
10	03	01	3568.3555561	03	1	18	5	1	2	2	02		409				4	9	200601300099	20060130009901	3588.98865982345
10	01	01	3446.1663566	01	1	23	2	1	2	2	05		305				3	5	200601300100	20060130010001	3412.39151629053
10	02	01	3446.1663566	02	2	22	2	1	2	2	05		305				3	5	200601300100	20060130010001	3412.39151629053
10	03	01	3446.1663566	03	2	4	5												200601300100	20060130010001	3412.39151629053
10	01	01	2923.3640542	01	2	63	3	1	2	2	11		302				3	2	200601300101	20060130010101	2929.64377098163
10	02	01	2923.3640542	05	2	13	5	1	1			1	406				4	6	200601300101	20060130010101	2929.64377098163
10	01	01	3332.1514675	01	1	64	2	1	2	2	11		302				3	2	200601300102	20060130010201	3355.59173032886
10	02	01	3332.1514675	02	2	59	2	1	2	2	07		302				3	2	200601300102	20060130010201	3355.59173032886
10	01	01	3100.3272059	01	2	75	5	2	2	2	11		100				1	0	200601300103	20060130010301	3118.14120426758
10	01	01	3320.3682599	01	1	68	2	2	2	2	11		100				1	0	200601300104	20060130010401	3327.41705820835
10	02	01	3320.3682599	02	2	62	2	2	2	2	07		100				1	0	200601300104	20060130010401	3327.41705820835
10	03	01	3320.3682599	03	1	16	5	1	1			1	409				4	9	200601300104	20060130010401	3327.41705820835
10	01	01	2382.2253106	01	1	39	2	2	2	1	11		100				1	0	200601300105	20060130010501	2400.06852912914
10	02	01	2382.2253106	02	2	36	2	1	2	2	07		305				3	5	200601300105	20060130010501	2400.06852912914
10	03	01	2382.2253106	03	2	12	5	1	1			1	303				3	3	200601300105	20060130010501	2400.06852912914
10	01	01	2893.7703172	01	1	38	1	1	2	2	02		305				3	5	200601300106	20060130010601	2907.78876087322
10	02	01	2893.7703172	02	2	25	1	1	2	2	02		305				3	5	200601300106	20060130010601	2907.78876087322
10	03	01	2893.7703172	03	1	7	5	2	1			1	300	2	2		3	0	200601300106	20060130010601	2907.78876087322
10	04	01	2893.7703172	03	1	4	5												200601300106	20060130010601	2907.78876087322
10	05	01	2893.7703172	08	1	28	5	1	2	2	02		305				3	5	200601300106	20060130010601	2907.78876087322
10	01	01	2911.4023253	01	1	27	1	1	2	2	01		303				3	3	200601300107	20060130010701	2928.10878674694
10	02	01	2911.4023253	02	2	27	1	1	2	2	07		305				3	5	200601300107	20060130010701	2928.10878674694
10	03	01	2911.4023253	03	1	4	5												200601300107	20060130010701	2928.10878674694
10	04	01	2911.4023253	03	1	2	5												200601300107	20060130010701	2928.10878674694
10	01	01	2677.7605406	01	1	58	2	1	2	2	01		305				3	5	200601300108	20060130010801	2698.83013450314
10	02	01	2677.7605406	02	2	50	2	1	2	2	01		305				3	5	200601300108	20060130010801	2698.83013450314
10	03	01	2677.7605406	05	1	12	5	1	2	2	06		305				3	5	200601300108	20060130010801	2698.83013450314
10	01	01	2526.2008848	01	1	80	2	1	2	2	11		302				3	2	200601300109	20060130010901	2547.68111565697
10	02	01	2526.2008848	02	2	88	2	2	2	2	11		100				1	0	200601300109	20060130010901	2547.68111565697
