Reg	Orden	Hogar	Area	Fex_c	Rama4d	P49	P50	P51	P52	P52na	P53	P54	P55	P56	P57	P57na	Valor58a	Valor58b	Valor58c	Valor59a	Valor59b	Valor59c	Dsi	Llave_viv	Llave_hog	Fex_c_2011
70	03	01	73	190.92101286	7512	8	48	99	1	01	2	52	39	75	4	2	0	0	0	0	0	0	1	200601107471	20060110747101	189.660676777765
70	03	01	73	322.07112087	9500	26	48	62	1	01	2	8	62	95	3	8	0	0	0	0	0	0	1	200601107478	20060110747801	320.572884742862
70	07	01	73	322.07112087	9309	4	48	59	4	02	2	4	59	93	4	1	400000	0	0	0	0	0	1	200601107478	20060110747801	320.572884742862
70	01	01	73	151.15403783	5040	52	48	39	1	01	2	52	33	50	1	8	0	0	0	500000	0	0	1	200601107482	20060110748201	151.55563471247
70	01	01	73	189.02042279	5522	208	60	98	4	01	2	8	53	55	1	6	0	0	0	60000	0	0	1	200601107485	20060110748501	190.080456772161
70	01	01	73	179.4403372	4521	2	60	95	1	01	2	2	95	45	1	8	440000	0	0	0	0	0	1	200601107488	20060110748801	179.821697695679
70	03	01	73	179.8556322		26	30	45	1	01	1						0	0	0	2500000	0	0	1	200601107492	20060110749201	176.822017544205
70	01	01	73	199.39290822	7512	52	60	18	1	05	2	6	18	75	4	8	0	0	0	0	0	0	1	200601107495	20060110749501	199.030909262395
70	01	01	73	162.90319867		30	48	54	3	01	1						0	0	0	0	0	0	1	200601107502	20060110750201	159.974587944497
70	04	01	73	88.255409862	9242	34	48	32	1	01	2	52	33	92	1	8	0	0	0	0	0	0	1	200601107506	20060110750601	87.6602853809932
70	01	01	73	158.00933884	6421	78	48	19	4	01	2	78	21	64	1	5	0	0	1800000	0	0	3600000	1	200601107511	20060110751101	157.840748800699
70	01	01	73	164.96714711	5522	3	48	32	1	09	2	4	50	55	1	8	426000	0	0	0	0	0	1	200601107512	20060110751201	166.306252836918
70	04	01	73	194.50866922	5233	13	48	59	1	01	2	17	45	52	1	6	0	0	0	0	0	0	1	200601107518	20060110751801	194.490421454619
70	07	01	73	194.50866922	5233	13	48	95	1	01	2	13	37	52	1	8	0	0	0	0	0	0	1	200601107518	20060110751801	194.490421454619
70	02	01	73	145.36802398	9301	8	48	56	4	01	2	8	56	93	4	3	40000	0	0	0	0	0	1	200601107522	20060110752201	146.334900714138
70	02	01	73	188.94995086	9500	4	48	54	3	01	2	4	54	95	1	8	300000	0	0	0	0	0	1	200601107523	20060110752301	187.916050497312
70	01	01	73	147.30799836	6021	104	48	58	1	01	2	52	98	60	1	1	0	0	0	0	0	0	1	200601107524	20060110752401	151.170882392992
70	03	01	73	147.30799836	9302	52	48	45	1	01	2	26	57	93	1	8	0	0	0	1000000	0	0	1	200601107524	20060110752401	151.170882392992
70	05	01	73	147.30799836	5521	26	48	58	1	01	2	52	37	55	1	1	0	0	0	0	0	0	1	200601107524	20060110752401	151.170882392992
70	03	01	73	212.64977864	3611	26	60	99	1	02	2	26	81	36	1	8	0	0	0	0	0	0	1	200601107527	20060110752701	212.452394988619
70	02	01	73	273.20945383	5233	8	60	54	3	08	2	104	45	52	1	1	0	0	0	0	0	0	1	200601107529	20060110752901	272.145287173505
70	02	01	73	178.03238179	5233	17	48	51	3	08	2	156	45	52	1	3	0	0	0	0	0	0	1	200601107530	20060110753001	179.214366642265
70	01	01	73	130.55463123	1551	4	30	77	4	01	2	4	77	15	1	8	100000	0	381500	0	0	739500	1	200601107536	20060110753601	129.291955194469
70	01	01	73	153.91857115	0201	2	60	05	1	01	2	4	05	02	1	8	300000	0	0	0	0	0	1	200601107541	20060110754101	154.942319574143
70	02	01	73	212.9463356	7499	4	40	39	4	01	2	4	39	74	4	8	100000	0	0	0	0	0	1	200601107548	20060110754801	213.707012516821
70	02	01	73	166.60007199	9232	26	30	39	1	01	2	104	21	92	1	3	0	0	0	0	0	0	1	200601107557	20060110755701	167.512606730666
70	01	01	73	148.1163222	6593	78	48	39	1	01	2	78	33	65	1	1	0	0	0	1500000	0	0	1	200601107561	20060110756101	149.490761145429
70	05	01	73	148.1163222	5153	52	40	05	1	01	2	4	45	51	1	8	400000	0	0	0	0	0	1	200601107561	20060110756101	149.490761145429
70	03	01	73	162.84652697	6421	26	48	39	1	14	2	52	44	64	1	2	0	0	0	960000	0	0	1	200601107570	20060110757001	162.471670958785
70	02	01	73	151.17748086	1810	3	48	79	1	09	2	3	79	18	1	8	200000	0	0	0	0	0	1	200601107572	20060110757201	152.402411907271
70	03	01	73	207.25432603	7522	52	48	39	1	01	2	78	00	75	2	8	200000	0	0	500000	0	0	1	200601107573	20060110757301	205.593867336139
70	04	01	73	207.25432603	1594	52	48	45	1	01	2	47	45	15	1	8	0	0	0	1000000	0	0	1	200601107573	20060110757301	205.593867336139
70	03	01	73	250.00859726	8060	104	30	45	1	01	2	8	13	80	4	8	0	0	0	700000	0	0	1	200601107576	20060110757601	250.550048323239
70	01	01	73	157.26947854	6421	8	48	09	1	01	2	13	21	64	1	8	0	150000	0	3600000	0	1000000	1	200601107579	20060110757901	155.731005740356
70	03	01	73	184.83391544	5241	30	48	45	1	01	2	26	45	52	1	7	0	0	0	0	0	0	1	200601107580	20060110758001	183.980834249565
70	04	01	73	169.47840078	9500	8	60	54	3	01	2	17	54	95	3	8	0	0	0	0	0	0	1	200601107582	20060110758201	167.804427144585
70	02	01	73	145.36802398	9500	4	24	54	3	01	2	39	54	95	3	3	0	0	0	0	0	0	1	200601107592	20060110759201	146.334900714138
70	04	01	73	132.90227756	8532	4	48	19	2	01	2	4	19	85	1	8	250000	0	0	0	0	0	1	200601107596	20060110759601	132.442940531517
70	04	01	73	245.09912141	6512	998	48	12	1	09	2	998	21	65	1	8	0	0	0	0	0	0	1	200601107601	20060110760101	247.697028452442
70	01	01	73	173.21068073	7512	30	48	03	4	01	2	30	20	75	2	0	0	0	0	0	0	2000000	1	200601107602	20060110760201	173.898469179475
70	02	01	73	163.43560218		26	30	05	1	01	1						0	0	0	5000000	0	0	1	200601107603	20060110760301	165.655730310672
70	03	01	73	170.63744924		6	20	33	1	07	1						0	0	0	0	0	0	1	200601107605	20060110760501	168.706687121181
70	02	01	73	143.61009436		2	40	02	1	01	1						0	0	0	0	0	0	1	200601107607	20060110760701	142.221150713916
70	02	01	73	155.12495385	1561	104	40	32	1	01	2	998	32	15	1	7	0	0	0	0	0	0	1	200601107614	20060110761401	153.36971556471
70	03	01	73	222.47718045		26	48	02	1	01	1						0	0	0	0	0	0	1	200601107615	20060110761501	221.65161611404
70	02	01	73	131.41622716	8050	26	48	19	1	01	2	4	19	80	4	8	580000	0	0	0	0	0	1	200601107625	20060110762501	130.985887012921
70	03	01	73	131.41622716		4	40	45	1	01	1						0	0	0	0	0	0	1	200601107625	20060110762501	130.985887012921
70	01	01	73	174.20703004	1551	52	40	02	1	01	2	52	02	15	1	0	0	0	0	0	0	0	1	200601107626	20060110762601	173.037511252492
70	01	01	73	167.83674064	5153	52	48	05	1	01	2	156	45	51	1	7	0	0	0	0	0	0	1	200601107627	20060110762701	167.03996992612
70	03	01	73	178.82478164		4	40	37	1	01	1						0	0	0	0	0	0	1	200601107629	20060110762901	177.906060056017
70	01	01	73	104.45182521	9301	998	20	53	1	09	2	4	56	93	4	7	30000	100000	0	1200000	0	0	1	200601107630	20060110763001	103.694879962637
70	05	01	73	104.45182521	9500	8	48	55	1	01	2	13	54	95	3	3	0	0	0	0	0	0	1	200601107630	20060110763001	103.694879962637
70	01	02	73	104.45182521	9500	26	50	54	3	01	2	8	56	95	3	8	0	0	0	1200000	0	0	1	200601107630	20060110763002	103.694879962637
70	03	01	73	199.39290822		52	48	45	1	07	1						0	0	0	0	0	0	1	200601107642	20060110764201	199.030909262395
70	02	01	73	1060.1522847	5530	8	30	53	1	14	2	21	53	55	1	3	0	0	0	0	0	300000	1	200601107646	20060110764601	1053.37660631351
70	06	01	73	376.11387481	5233	4	48	45	1	01	2	104	45	52	1	7	0	0	0	0	0	0	1	200601107649	20060110764901	375.974357234729
70	01	01	73	185.15868937	5211	104	48	37	1	09	2	4	45	52	1	1	500000	0	0	1000000	0	1500000	1	200601107656	20060110765601	186.024742986701
70	03	01	73	186.32767354	9213	104	48	15	1	01	2	34	15	92	1	8	0	0	0	0	0	0	1	200601107662	20060110766201	186.122795457049
70	04	01	73	186.32767354		4	48	02	1	01	1						0	0	0	0	0	0	1	200601107662	20060110766201	186.122795457049
70	01	01	73	134.37998298	4542	26	60	02	5	02	2	4	02	45	5	8	4000000	600000	0	0	0	0	1	200601107667	20060110766701	135.468810584241
70	03	01	73	186.9271618		4	48	08	1	01	1						0	0	0	0	0	0	1	200601107668	20060110766801	185.138949079775
70	02	01	73	149.15928547	5269	998	40	45	4	09	2	156	45	52	4	6	0	0	0	0	0	0	1	200601107672	20060110767201	148.226208224749
70	04	01	73	149.15928547	6340	104	48	21	1	09	2	998	44	63	1	7	0	0	0	0	0	0	1	200601107672	20060110767201	148.226208224749
70	02	01	73	140.59689347	6340	1	20	45	1	01	2	13	44	63	1	6	0	0	0	0	0	0	1	200601107675	20060110767501	139.237092388028
70	03	01	73	206.26956127		104	48	37	1	01	1						0	0	0	0	0	0	1	200601107676	20060110767601	206.312364522416
70	04	01	73	196.03667755		104	48	58	2	01	1						0	0	0	0	0	0	1	200601107678	20060110767801	196.179584814974
70	03	01	73	113.30043071		8	48	03	1	07	1						0	0	0	0	0	0	1	200601107679	20060110767901	112.546448417017
70	02	02	73	113.30043071		1	48	45	1	01	1						0	0	0	0	0	0	1	200601107679	20060110767902	112.546448417017
70	02	01	73	167.0571653	7411	104	48	32	1	01	2	13	32	74	1	0	0	0	0	1100000	0	0	1	200601107680	20060110768001	165.166914085947
70	02	01	73	116.66484892	9249	26	48	54	3	01	2	58	55	92	1	8	0	0	0	0	0	0	1	200601107682	20060110768201	116.700629819282
70	02	01	73	167.45372962	2220	104	56	39	1	09	2	998	32	22	1	3	0	0	0	0	0	0	1	200601107683	20060110768301	168.370940183109
70	02	01	73	143.12512075	9233	52	48	05	2	07	2	104	05	92	4	8	0	0	0	0	0	0	1	200601107684	20060110768401	142.630451517201
70	04	01	73	143.12512075	5530	6	48	45	1	01	2	26	53	55	1	1	0	0	0	600000	0	0	1	200601107684	20060110768401	142.630451517201
70	01	01	76	624.71847863	4521	1	48	95	5	01	2	1	95	45	5	8	98	0	0	0	0	0	1	200601107688	20060110768801	626.27738608675
70	01	01	76	571.58753443	4521	208	48	95	4	09	2	8	95	45	4	8	0	0	0	0	0	0	1	200601107692	20060110769201	572.726234075873
70	02	01	76	993.40725986	2423	4	48	32	1	01	2	26	32	24	1	8	0	0	0	0	0	0	1	200601107694	20060110769401	987.688759971772
70	03	01	76	993.40725986		4	40	45	1	10	1						0	0	0	0	0	0	1	200601107694	20060110769401	987.688759971772
70	01	01	76	813.87988215	2691	4	60	89	4	01	2	4	89	26	4	8	0	340000	0	0	0	0	1	200601107698	20060110769801	811.886886084992
70	02	01	76	868.3276096	5269	4	48	45	1	14	2	4	45	52	4	6	0	0	0	0	0	0	1	200601107699	20060110769901	870.160817147022
70	05	01	76	573.85703222	4552	104	60	93	4	09	2	104	93	45	4	7	0	0	0	0	0	0	1	200601107702	20060110770201	573.745614950776
70	02	02	76	530.77214989	5233	52	48	45	1	01	2	52	41	52	1	8	0	0	0	0	0	0	1	200601107707	20060110770702	530.964428841265
70	02	01	76	706.63829304	2102	52	50	32	1	14	2	78	43	21	1	8	0	0	0	840000	0	0	1	200601107709	20060110770901	706.064710664689
70	04	01	76	706.63829304	4521	17	50	95	4	01	2	21	95	45	4	8	0	0	0	0	0	0	1	200601107709	20060110770901	706.064710664689
70	01	02	76	483.41913129	1921	4	48	80	1	01	2	8	80	19	1	7	0	0	0	0	0	0	1	200601107714	20060110771402	483.082281114489
70	01	01	76	1273.9038593	3430	52	48	79	5	08	2	52	90	34	1	8	0	0	0	0	0	0	1	200601107715	20060110771501	1269.18541311433
70	02	01	76	1222.993493	7499	21	48	45	1	05	2	21	36	74	4	7	0	0	0	0	0	0	1	200601107716	20060110771601	1221.47179483805
70	02	01	76	1414.6698707	9500	34	48	54	3	14	2	34	54	95	3	6	0	0	0	0	0	0	1	200601107717	20060110771701	1412.58700334936
70	03	01	76	1414.6698707		4	48	99	1	01	1						0	0	0	0	0	0	1	200601107717	20060110771701	1412.58700334936
70	02	01	76	1564.9655181	5521	26	48	55	3	14	2	52	99	55	1	6	0	0	0	0	0	0	1	200601107719	20060110771901	1557.75722955533
70	01	01	76	1465.996866	4521	13	48	97	1	14	2	8	99	45	1	8	0	0	0	0	0	0	1	200601107720	20060110772001	1463.02177502961
70	02	01	76	694.81407489		30	48	55	1	07	1						0	0	0	0	0	0	1	200601107724	20060110772401	694.839444714789
70	01	01	76	618.47568892	9500	60	48	54	3	01	2	34	54	95	3	7	0	0	0	0	0	0	1	200601107726	20060110772601	617.808176652289
70	01	01	76	643.90928734	6021	30	50	36	1	01	2	26	36	60	1	7	0	0	0	0	0	0	1	200601107728	20060110772801	641.902784825166
70	01	02	76	643.90928734	8512	8	48	55	1	10	2	13	55	85	1	1	0	0	0	0	0	900000	1	200601107728	20060110772802	641.902784825166
70	03	01	76	521.66771875		8	28	45	1	14	1						0	0	0	0	0	0	1	200601107734	20060110773401	519.943280543928
70	01	01	76	672.98885052	1741	1	48	79	5	05	2	4	79	17	5	8	600000	0	0	0	0	0	1	200601107738	20060110773801	672.442581585419
70	02	01	76	672.98885052	1741	52	48	32	1	09	2	4	79	17	1	8	250000	0	0	0	0	0	1	200601107738	20060110773801	672.442581585419
70	04	01	76	699.37427761	5252	26	40	45	1	01	2	34	45	52	1	0	0	0	0	98	0	0	1	200601107742	20060110774201	695.674704366662
70	01	01	76	640.93509018	5529	52	48	45	1	09	2	6	45	55	1	1	0	0	0	98	0	0	1	200601107748	20060110774801	642.107666207039
70	03	01	76	640.93509018	7499	52	48	55	1	12	2	8	92	74	1	8	0	0	0	0	0	0	1	200601107748	20060110774801	642.107666207039
70	02	01	76	637.770711		3	48	97	4	09	1						0	0	0	0	0	0	1	200601107750	20060110775001	636.730279389484
70	01	03	76	396.34269868	9301	4	48	55	1	10	2	4	56	93	4	8	20000	0	0	0	0	0	1	200601107751	20060110775103	395.034112637706
70	01	04	76	396.34269868		26	60	97	1	01	1						0	0	0	0	0	0	1	200601107751	20060110775104	395.034112637706
70	01	01	76	796.19377919	6031	17	96	98	1	09	2	17	98	60	4	7	0	0	0	400000	0	0	1	200601107752	20060110775201	796.566605373532
70	01	03	76	796.19377919	5511	156	48	54	3	09	2	156	54	55	1	1	0	0	0	0	0	0	1	200601107752	20060110775203	796.566605373532
70	02	02	76	750.33697213	3699	52	48	45	1	07	2	8	94	36	4	8	0	0	0	0	0	0	1	200601107755	20060110775502	746.973114076423
70	02	01	76	562.25062629	0123	13	48	45	1	09	2	13	77	01	1	8	0	0	0	0	0	0	1	200601107757	20060110775701	561.643796956626
70	01	01	76	562.25062629	9500	30	48	54	2	14	2	13	54	95	1	7	0	0	0	0	0	0	1	200601107758	20060110775801	561.643796956626
70	03	01	76	562.25062629	5233	8	48	43	1	14	2	4	45	52	1	8	104000	0	0	0	0	0	1	200601107758	20060110775801	561.643796956626
70	02	01	76	680.13416668	8511	104	40	59	1	07	2	104	59	85	1	8	0	0	0	0	0	0	1	200601107759	20060110775901	678.225702160281
70	03	01	76	680.13416668	5233	8	48	43	1	01	2	8	45	52	1	6	0	0	0	0	0	0	1	200601107759	20060110775901	678.225702160281
70	03	01	76	517.90912115	3120	52	56	37	1	14	2	34	83	31	1	8	0	0	0	0	0	0	1	200601107764	20060110776401	517.917210329921
70	01	01	76	588.15925722		2	72	53	1	14	1						0	0	0	400000	0	0	1	200601107767	20060110776701	586.115929520352
70	02	01	76	588.15925722	5233	13	50	45	1	01	2	4	45	52	1	8	170000	0	0	0	0	0	1	200601107767	20060110776701	586.115929520352
70	01	01	76	632.7658509	9500	54	48	55	1	14	2	104	54	95	3	7	0	0	0	0	0	0	1	200601107768	20060110776801	629.355505779349
70	06	01	76	632.7658509		17	48	54	3	07	1						0	0	0	0	0	0	1	200601107768	20060110776801	629.355505779349
70	02	02	76	1544.1390399	9000	17	36	57	1	07	2	78	55	90	1	3	0	0	0	200000	0	0	1	200601107770	20060110777002	1539.94145043902
70	01	01	76	870.97722132	5233	2	48	58	1	01	2	3	58	52	1	8	98	0	0	0	0	0	1	200601107771	20060110777101	875.491093842556
70	02	01	76	561.67901074	5521	26	48	53	1	01	2	998	53	55	5	6	0	0	0	0	0	0	1	200601107786	20060110778601	563.783355764771
70	02	01	76	580.37697349	1810	2	48	79	1	02	2	5	79	18	1	8	426000	0	0	0	0	700000	1	200601107787	20060110778701	582.550799460044
70	03	01	76	580.37697349	1810	156	48	79	1	14	2	78	79	18	1	6	0	0	0	0	0	0	1	200601107787	20060110778701	582.550799460044
70	02	01	76	428.34043947	4552	13	48	93	4	06	2	30	93	45	4	8	0	0	0	0	0	0	1	200601107788	20060110778801	431.495038427997
70	03	01	76	428.34043947	5211	17	84	41	4	11	2	17	41	52	4	7	0	0	0	0	0	0	1	200601107788	20060110778801	431.495038427997
70	02	01	76	562.25062629	6421	4	48	79	5	01	2	998	38	64	2	0	0	0	0	0	0	0	1	200601107793	20060110779301	561.643796956626
70	02	01	76	765.96063547	5211	8	48	45	1	01	2	998	97	52	1	6	0	0	0	0	0	0	1	200601107795	20060110779501	760.947804317422
70	03	01	76	749.26761085	3120	17	48	21	1	05	2	17	39	31	1	8	0	0	0	0	0	381500	1	200601107796	20060110779601	748.741138039352
70	01	01	76	720.02564226	9500	21	40	54	3	11	2	26	54	95	3	3	0	0	0	2400000	0	0	1	200601107797	20060110779701	720.777944161838
70	01	01	76	410.21409227	1594	21	48	62	1	09	2	998	53	15	1	8	0	0	0	0	0	0	1	200601107808	20060110780801	410.58803592458
70	02	01	76	511.81514487	2102	52	72	45	1	05	2	52	94	21	1	1	0	0	0	0	0	0	1	200601107812	20060110781201	509.895804772828
70	05	01	76	511.81514487	1921	104	72	80	1	09	2	2	80	19	1	8	60000	0	0	0	0	0	1	200601107812	20060110781201	509.895804772828
70	07	01	76	511.81514487	1810	2	48	79	1	05	2	2	79	18	1	8	381500	0	0	0	0	0	1	200601107812	20060110781201	509.895804772828
70	03	01	76	409.76229313	5223	56	72	43	1	09	2	56	45	52	1	6	0	0	0	0	0	0	1	200601107813	20060110781301	414.01542795201
70	02	01	76	540.3656815	4521	13	60	95	4	14	2	13	95	45	5	8	0	0	0	500000	0	0	1	200601107816	20060110781601	538.710724239201
70	05	01	76	547.27239158	9500	52	72	54	3	14	2	56	54	95	3	6	0	0	0	0	0	0	1	200601107822	20060110782201	544.697375041025
70	01	01	76	673.56046607	1589	104	48	45	1	14	2	156	97	15	1	8	0	0	0	98	0	0	1	200601107824	20060110782401	670.303022777274
70	02	02	76	958.43629033	1810	4	48	54	3	14	2	4	79	18	1	8	0	0	0	0	0	0	1	200601107827	20060110782702	953.008062963465
70	02	01	76	866.48637789	8012	17	48	54	3	14	2	156	55	80	1	1	0	0	0	0	0	0	1	200601107830	20060110783001	863.085672568485
70	02	01	76	452.53427458	5233	1	48	55	1	14	2	3	45	52	1	8	60000	0	0	0	0	0	1	200601107833	20060110783301	449.427844664857
70	02	01	76	720.71707422	9500	1	55	54	3	14	2	998	54	95	3	3	0	0	0	0	0	0	1	200601107834	20060110783401	719.926218572979
70	03	01	76	720.71707422	6031	7	48	98	4	08	2	3	98	60	4	0	44000	0	0	0	0	0	1	200601107834	20060110783401	719.926218572979
70	01	01	76	558.89331834	5223	17	48	98	1	01	2	17	98	52	1	8	0	0	0	0	0	0	1	200601107835	20060110783501	558.744550063422
70	01	02	76	558.89331834	5239	26	40	87	1	01	2	4	98	52	1	8	200000	0	0	0	0	0	1	200601107835	20060110783502	558.744550063422
70	01	01	76	642.31446667	8532	156	48	54	3	09	2	998	59	85	4	3	0	0	0	0	0	0	1	200601107836	20060110783601	639.684943483822
70	04	01	76	642.31446667	5241	104	48	45	1	01	2	104	45	52	1	7	0	0	0	0	0	0	1	200601107836	20060110783601	639.684943483822
70	02	01	76	621.74314746	1810	104	48	45	1	14	2	2	79	18	1	7	80000	0	0	0	0	0	1	200601107837	20060110783701	623.037678436727
70	03	02	76	621.74314746	1810	21	48	34	1	09	2	2	79	18	1	8	15000	0	0	0	0	0	1	200601107837	20060110783702	623.037678436727
70	02	01	76	506.21268787	7430	2	66	58	1	14	2	4	16	74	1	0	360000	0	0	0	0	0	1	200601107840	20060110784001	504.236868410809
70	02	01	76	654.10571934	5233	17	30	45	1	01	2	208	45	52	1	8	0	0	0	0	0	0	1	200601107844	20060110784401	652.46573637727
70	03	01	76	539.79406595	4521	21	48	58	2	14	2	8	99	45	1	8	90000	0	0	0	0	0	1	200601107846	20060110784601	540.850283047346
70	01	01	76	625.16873559	5233	1	48	97	1	07	2	52	45	52	1	8	0	0	0	590000	0	0	1	200601107847	20060110784701	626.999777231917
70	02	01	76	632.19423534		47	30	37	1	09	1						0	0	0	0	0	0	1	200601107849	20060110784901	631.495064587494
70	03	01	76	3615.2271875	4522	3	48	95	1	01	2	3	95	45	1	8	98	0	0	0	0	0	1	200601107854	20060110785401	3603.94957224926
70	04	01	76	3615.2271875	0201	8	60	81	1	14	2	8	63	02	4	0	0	0	0	0	0	0	1	200601107854	20060110785401	3603.94957224926
70	05	01	76	3615.2271875	1810	8	48	79	1	05	2	998	92	18	1	7	0	0	0	0	0	0	1	200601107854	20060110785401	3603.94957224926
70	03	01	76	2236.254577	4521	3	48	95	1	08	2	3	95	45	1	0	98	0	0	1000000	0	0	1	200601107855	20060110785501	2229.91267173789
70	05	01	76	2236.254577	5234	56	48	39	1	01	2	4	45	52	1	8	381500	0	0	0	0	0	1	200601107855	20060110785501	2229.91267173789
70	03	01	76	2912.5754545		104	56	45	1	07	1						0	0	0	0	0	0	1	200601107856	20060110785601	2894.19331699744
70	01	01	76	2619.3904162	8046	4	40	13	1	02	2	4	13	80	1	8	400000	200000	0	0	0	0	1	200601107858	20060110785801	2602.95486490832
70	02	01	76	2454.0912472	2102	4	72	92	1	01	2	4	92	21	1	6	222000	0	0	0	0	0	1	200601107859	20060110785901	2443.06087985829
70	03	01	76	2248.4273584	2234	4	50	45	1	07	2	2	92	22	1	8	650000	0	0	0	0	0	1	200601107860	20060110786001	2243.7911126317
70	03	01	76	2373.8899169	5040	8	48	41	4	01	2	17	41	50	4	6	0	0	0	0	0	0	1	200601107861	20060110786101	2382.63722717319
70	01	01	76	1996.8446336	7495	1	48	97	1	05	2	3	97	74	1	8	400000	0	0	0	0	0	1	200601107864	20060110786401	1996.59906653859
70	02	03	76	3187.610707	7493	4	48	45	1	11	2	104	55	74	4	0	0	0	0	400000	0	0	1	200601107865	20060110786503	3167.39138217698
70	06	01	76	677.8832946	9500	4	48	54	3	12	2	8	54	95	3	3	0	0	0	0	0	0	1	200601107868	20060110786801	676.929820425026
70	02	01	76	480.93429827	5269	8	48	45	1	09	2	998	45	52	1	6	0	0	0	0	0	0	1	200601107878	20060110787801	483.189654623213
70	02	01	76	749.02805294	5211	8	48	97	1	09	2	13	97	52	1	1	0	0	0	0	0	0	1	200601107883	20060110788301	750.640902283535
70	01	01	76	524.17171633	5269	52	70	39	1	01	2	26	45	52	4	7	0	0	0	0	98	0	1	200601107887	20060110788701	524.10725496638
70	01	01	76	518.28932145	9500	13	40	55	4	09	2	17	54	95	3	6	0	0	0	100000	0	0	1	200601107888	20060110788801	515.219474857493
70	02	01	76	518.28932145	9500	1	60	54	3	14	2	2	54	95	3	0	98	0	0	98	0	0	1	200601107888	20060110788801	515.219474857493
70	05	01	76	518.28932145	1010	1	40	54	3	01	2	1	53	10	1	6	600000	0	0	0	0	0	1	200601107888	20060110788801	515.219474857493
70	02	01	76	709.79019734	1741	8	30	45	1	09	2	998	99	17	1	7	0	0	0	0	0	0	1	200601107890	20060110789001	709.16874954943
70	02	02	76	599.58256748	2090	1	72	45	1	14	2	4	81	20	1	8	70000	0	0	0	0	0	1	200601107898	20060110789802	596.309272440074
70	03	01	76	723.6425355	5234	1	72	53	1	06	2	2	45	52	1	8	700000	0	0	98	0	0	1	200601107904	20060110790401	721.276974340607
70	04	01	76	723.6425355		998	60	97	1	07	1						0	0	0	0	0	0	1	200601107904	20060110790401	721.276974340607
70	03	01	76	572.72712862	1730	13	48	45	1	07	2	13	75	17	1	6	0	0	0	1200000	0	0	1	200601107907	20060110790701	570.210110731925
70	01	01	76	610.04420201	5225	3	48	41	4	08	2	78	41	52	4	6	0	0	0	4800000	0	0	1	200601107909	20060110790901	609.049002237777
70	02	01	76	588.46578424	7413	156	50	43	1	07	2	3	39	74	1	8	495000	0	0	0	0	0	1	200601107916	20060110791601	584.463381079914
70	01	01	76	454.72586656	4521	6	55	95	5	01	2	6	95	45	5	8	0	0	0	0	0	0	1	200601107917	20060110791701	454.727161209241
70	02	01	76	899.08559768	7493	104	48	55	1	07	2	52	55	74	4	3	0	0	0	0	0	0	1	200601107920	20060110792001	895.627034126107
70	02	01	76	662.1276359	2423	17	48	43	1	09	2	17	45	24	1	8	0	0	0	0	0	0	1	200601107922	20060110792201	658.606532876149
