Reg	Orden	Hogar	Area	Fex_c	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	Llave_viv	Llave_hog	Fex_c_2011
50	02	03	76	750.33697213	1	1												200601107755	20060110775503	746.973114076423
50	01	01	76	421.2921843	2	5	2	2	2	2	1	07	1	2				200601107756	20060110775601	425.336887229639
50	02	01	76	421.2921843	2	4	2	2	2	2	2							200601107756	20060110775601	425.336887229639
50	01	02	76	421.2921843	2	1												200601107756	20060110775602	425.336887229639
50	02	02	76	421.2921843	2	4	2	2	2	2	1	12						200601107756	20060110775602	425.336887229639
50	01	01	76	562.25062629	2	1												200601107757	20060110775701	561.643796956626
50	02	01	76	562.25062629	2	4	2	2	2	1							1	200601107757	20060110775701	561.643796956626
50	03	01	76	562.25062629	2	1												200601107757	20060110775701	561.643796956626
50	04	01	76	562.25062629	2	3	2	2	2	2	1	14						200601107757	20060110775701	561.643796956626
50	01	01	76	562.25062629	3	4	2	2	2	2	1	03	1	1		01	1	200601107758	20060110775801	561.643796956626
50	02	01	76	562.25062629	3	1												200601107758	20060110775801	561.643796956626
50	03	01	76	562.25062629	3	4	2	2	2	1							1	200601107758	20060110775801	561.643796956626
50	04	01	76	562.25062629	3	3	1											200601107758	20060110775801	561.643796956626
50	01	01	76	680.13416668	2	1												200601107759	20060110775901	678.225702160281
50	02	01	76	680.13416668	2	4	2	2	2	1							1	200601107759	20060110775901	678.225702160281
50	03	01	76	680.13416668	2	2	2	2	2	1							1	200601107759	20060110775901	678.225702160281
50	04	01	76	680.13416668	2	3	2	2	2	2	1	14						200601107759	20060110775901	678.225702160281
50	05	01	76	680.13416668	2	3	1											200601107759	20060110775901	678.225702160281
50	07	01	76	680.13416668	2	6												200601107759	20060110775901	678.225702160281
50	01	01	76	701.44749592	1	5	2	2	2	2	2							200601107760	20060110776001	703.298333685851
50	02	01	76	701.44749592	1	1												200601107760	20060110776001	703.298333685851
50	04	01	76	701.44749592	1	5	2	2	2	2	2							200601107760	20060110776001	703.298333685851
50	01	01	76	561.67901074	1	1												200601107761	20060110776101	563.783355764771
50	02	01	76	561.67901074	1	1												200601107761	20060110776101	563.783355764771
50	01	01	76	628.64734538	1	1												200601107762	20060110776201	628.715994958713
50	02	01	76	628.64734538	1	1												200601107762	20060110776201	628.715994958713
50	03	01	76	628.64734538	1	3	2	2	2	2	2							200601107762	20060110776201	628.715994958713
50	01	01	76	853.58033475	2	1												200601107763	20060110776301	850.98368330654
50	02	01	76	853.58033475	2	4	2	2	2	2	1	12						200601107763	20060110776301	850.98368330654
50	04	01	76	853.58033475	2	3	2	2	2	2	1	14						200601107763	20060110776301	850.98368330654
50	01	01	76	517.90912115	2	1												200601107764	20060110776401	517.917210329921
50	02	01	76	517.90912115	2	4	1											200601107764	20060110776401	517.917210329921
50	03	01	76	517.90912115	2	2	2	2	2	1							1	200601107764	20060110776401	517.917210329921
50	04	01	76	517.90912115	2	1												200601107764	20060110776401	517.917210329921
50	01	01	76	686.79975851	1	1												200601107765	20060110776501	684.107548909229
50	02	01	76	686.79975851	1	1												200601107765	20060110776501	684.107548909229
50	03	01	76	686.79975851	1	3	2	2	1									200601107765	20060110776501	684.107548909229
50	01	01	76	552.88957169	1	5	2	2	2	2	2							200601107766	20060110776601	553.9587903806
50	02	01	76	552.88957169	2	4	1											200601107766	20060110776601	553.9587903806
50	01	01	76	588.15925722	1	4	2	2	2	1							1	200601107767	20060110776701	586.115929520352
50	02	01	76	588.15925722	1	4	2	2	2	1							1	200601107767	20060110776701	586.115929520352
50	03	01	76	588.15925722	1	4	2	2	2	2	2							200601107767	20060110776701	586.115929520352
50	01	01	76	632.7658509	1	4	2	2	2	1							1	200601107768	20060110776801	629.355505779349
50	02	01	76	632.7658509	1	1												200601107768	20060110776801	629.355505779349
50	05	01	76	632.7658509	5	5	1											200601107768	20060110776801	629.355505779349
50	06	01	76	632.7658509	6	4	2	2	2	1							1	200601107768	20060110776801	629.355505779349
50	01	01	76	974.61705509	2	1												200601107769	20060110776901	972.489037043701
50	02	01	76	974.61705509	2	1												200601107769	20060110776901	972.489037043701
50	03	01	76	974.61705509	2	1												200601107769	20060110776901	972.489037043701
50	04	01	76	974.61705509	2	1												200601107769	20060110776901	972.489037043701
50	01	01	76	1544.1390399	1	1												200601107770	20060110777001	1539.94145043902
50	01	02	76	1544.1390399	1	1												200601107770	20060110777002	1539.94145043902
50	02	02	76	1544.1390399	1	5	2	2	2	1							1	200601107770	20060110777002	1539.94145043902
50	01	01	76	870.97722132	3	5	2	2	2	1							1	200601107771	20060110777101	875.491093842556
50	02	01	76	870.97722132	3	1												200601107771	20060110777101	875.491093842556
50	03	01	76	870.97722132	3	1												200601107771	20060110777101	875.491093842556
50	04	01	76	870.97722132	3	5	2	2	2	2	1	10	2		2			200601107771	20060110777101	875.491093842556
50	01	01	76	1184.7649476	1	5	2	2	2	1							2	200601107772	20060110777201	1187.05613355497
50	02	01	76	1184.7649476	1	1												200601107772	20060110777201	1187.05613355497
50	01	01	76	1361.5898653	1	4	2	2	2	2	1	15						200601107773	20060110777301	1357.92672345655
50	01	01	76	1403.2786639	2	4	2	2	2	2	1	09	1	2				200601107774	20060110777401	1396.14953099166
50	02	01	76	1403.2786639	2	1												200601107774	20060110777401	1396.14953099166
50	03	01	76	1403.2786639	2	4	2	2	2	2	2							200601107774	20060110777401	1396.14953099166
50	01	01	76	1307.0361341	1	4	2	2	2	2	1	12						200601107775	20060110777501	1307.03435256038
50	01	01	76	1149.2489384	4	1												200601107776	20060110777601	1155.2888232128
50	02	01	76	1149.2489384	4	1												200601107776	20060110777601	1155.2888232128
50	04	01	76	1149.2489384	4	4	1											200601107776	20060110777601	1155.2888232128
50	01	01	76	1355.157399	1	1												200601107777	20060110777701	1351.59194177602
50	03	01	76	1355.157399	3	4	2	1										200601107777	20060110777701	1351.59194177602
50	01	01	76	1006.7668803	1	1												200601107778	20060110777801	1013.49010062718
50	02	01	76	1006.7668803	3	1												200601107778	20060110777801	1013.49010062718
50	03	01	76	1006.7668803	3	1												200601107778	20060110777801	1013.49010062718
50	01	01	76	1574.3590681	3	1												200601107779	20060110777901	1581.44424004125
50	02	01	76	1574.3590681	3	1												200601107779	20060110777901	1581.44424004125
50	03	01	76	1574.3590681	3	5	1											200601107779	20060110777901	1581.44424004125
50	01	01	76	830.91010486	2	1												200601107780	20060110778001	835.275089445704
50	02	01	76	830.91010486	2	5	2	2	2	2	1	15						200601107780	20060110778001	835.275089445704
50	01	01	76	1271.7284368	2	1												200601107781	20060110778101	1276.41450215509
50	02	01	76	1271.7284368	2	4	2	2	2	2	2							200601107781	20060110778101	1276.41450215509
50	03	01	76	1271.7284368	2	1												200601107781	20060110778101	1276.41450215509
50	01	01	76	673.0836699	5	1												200601107782	20060110778201	671.543032559755
50	02	01	76	673.0836699	5	1												200601107782	20060110778201	671.543032559755
50	03	01	76	673.0836699	5	3	2	2	2	2	2							200601107782	20060110778201	671.543032559755
50	05	01	76	673.0836699	5	1												200601107782	20060110778201	671.543032559755
50	01	01	76	651.10390572	1	1												200601107783	20060110778301	649.509508867993
50	02	01	76	651.10390572	1	1												200601107783	20060110778301	649.509508867993
50	04	01	76	651.10390572	4	4	2	2	2	2	1	09	2		2			200601107783	20060110778301	649.509508867993
50	05	01	76	651.10390572	4	5	2	2	2	2	1	14						200601107783	20060110778301	649.509508867993
50	01	01	76	521.0961032	1	5	2	1										200601107784	20060110778401	522.082839352073
50	01	01	76	664.91481372	1	4	2	2	2	2	1	13						200601107785	20060110778501	661.174476191804
50	02	01	76	664.91481372	1	1												200601107785	20060110778501	661.174476191804
50	03	01	76	664.91481372	1	3	2	2	2	2	1	14						200601107785	20060110778501	661.174476191804
50	04	01	76	664.91481372	1	3	2	2	2	2	2							200601107785	20060110778501	661.174476191804
50	01	01	76	561.67901074	1	1												200601107786	20060110778601	563.783355764771
50	02	01	76	561.67901074	2	4	2	2	2	2	1	05	2		1	03	1	200601107786	20060110778601	563.783355764771
50	01	01	76	580.37697349	1	1												200601107787	20060110778701	582.550799460044
50	02	01	76	580.37697349	1	5	2	2	2	1							1	200601107787	20060110778701	582.550799460044
50	03	01	76	580.37697349	1	5	2	2	2	1							1	200601107787	20060110778701	582.550799460044
50	04	01	76	580.37697349	1	1												200601107787	20060110778701	582.550799460044
50	01	01	76	428.34043947	3	6												200601107788	20060110778801	431.495038427997
50	02	01	76	428.34043947	3	5	2	2	2	1							1	200601107788	20060110778801	431.495038427997
50	03	01	76	428.34043947	3	4	2	2	2	1							1	200601107788	20060110778801	431.495038427997
50	01	01	76	404.44907112	1	4	1											200601107789	20060110778901	404.472050679064
50	02	01	76	404.44907112	1	3	2	2	1									200601107789	20060110778901	404.472050679064
50	03	01	76	404.44907112	1	3	2	2	2	2	2							200601107789	20060110778901	404.472050679064
50	01	02	76	404.44907112	1	1												200601107789	20060110778902	404.472050679064
50	01	03	76	404.44907112	1	1												200601107789	20060110778903	404.472050679064
50	01	01	76	531.00462689	2	1												200601107790	20060110779001	531.025717663175
50	02	01	76	531.00462689	2	4	2	2	2	2	1	10	2		2			200601107790	20060110779001	531.025717663175
50	03	01	76	531.00462689	2	5	1											200601107790	20060110779001	531.025717663175
50	01	01	76	322.10269755	4	1												200601107791	20060110779101	320.995303863023
50	02	01	76	322.10269755	4	4	2	2	2	2	2							200601107791	20060110779101	320.995303863023
50	03	01	76	322.10269755	4	1												200601107791	20060110779101	320.995303863023
50	04	01	76	322.10269755	4	1												200601107791	20060110779101	320.995303863023
50	05	01	76	322.10269755	4	3	2	2	2	2	2							200601107791	20060110779101	320.995303863023
50	01	01	76	628.17054921	1	1												200601107792	20060110779201	629.956004741194
50	02	01	76	628.17054921	1	1												200601107792	20060110779201	629.956004741194
50	01	01	76	562.25062629	1	5	2	2	2	2	2							200601107793	20060110779301	561.643796956626
50	02	01	76	562.25062629	1	4	2	2	2	2	1	09	2		1	01	1	200601107793	20060110779301	561.643796956626
50	03	01	76	562.25062629	1	3	2	2	2	2	2							200601107793	20060110779301	561.643796956626
50	04	01	76	562.25062629	1	3	2	2	2	2	2							200601107793	20060110779301	561.643796956626
50	01	01	76	410.21409227	1	5	2	1										200601107794	20060110779401	410.58803592458
50	02	01	76	410.21409227	1	4	2	1										200601107794	20060110779401	410.58803592458
50	03	01	76	410.21409227	1	3	2	2	2	2	2							200601107794	20060110779401	410.58803592458
50	01	01	76	765.96063547	1	1												200601107795	20060110779501	760.947804317422
50	02	01	76	765.96063547	1	5	2	2	2	1							1	200601107795	20060110779501	760.947804317422
50	03	01	76	765.96063547	1	3	2	2	2	2	2							200601107795	20060110779501	760.947804317422
50	01	02	76	765.96063547	1	4	2	2	2	2	2							200601107795	20060110779502	760.947804317422
50	01	01	76	749.26761085	2	1												200601107796	20060110779601	748.741138039352
50	02	01	76	749.26761085	2	4	2	2	2	2	1	11						200601107796	20060110779601	748.741138039352
50	03	01	76	749.26761085	2	2	2	2	2	1							1	200601107796	20060110779601	748.741138039352
50	01	01	76	720.02564226	1	4	2	2	2	1							1	200601107797	20060110779701	720.777944161838
50	01	01	76	461.03447864	1	5	2	2	2	2	2							200601107798	20060110779801	463.136850959956
50	02	01	76	461.03447864	2	4	2	2	2	2	2							200601107798	20060110779801	463.136850959956
50	03	01	76	461.03447864	2	2	1											200601107798	20060110779801	463.136850959956
50	01	01	76	558.67719712	1	1												200601107799	20060110779901	560.827128255494
50	01	02	76	558.67719712	1	5	2	1										200601107799	20060110779902	560.827128255494
50	02	02	76	558.67719712	2	1												200601107799	20060110779902	560.827128255494
50	01	01	76	654.10571934	2	4	2	2	2	2	2							200601107800	20060110780001	652.46573637727
50	02	01	76	654.10571934	2	3	2	1										200601107800	20060110780001	652.46573637727
50	03	01	76	654.10571934	2	1												200601107800	20060110780001	652.46573637727
50	01	01	76	647.17503897	2	5	2	1										200601107801	20060110780101	647.07089999603
50	02	01	76	647.17503897	2	5	2	1										200601107801	20060110780101	647.07089999603
50	03	01	76	647.17503897	2	1												200601107801	20060110780101	647.07089999603
50	04	01	76	647.17503897	2	5	2	1										200601107801	20060110780101	647.07089999603
50	05	01	76	647.17503897	2	3	2	2	2	2	2							200601107801	20060110780101	647.07089999603
50	01	01	76	385.47112056	3	1												200601107802	20060110780201	385.394754496579
50	02	01	76	385.47112056	3	3	2	2	2	2	2							200601107802	20060110780201	385.394754496579
50	03	01	76	385.47112056	3	1												200601107802	20060110780201	385.394754496579
50	04	01	76	385.47112056	3	3	2	2	2	2	2							200601107802	20060110780201	385.394754496579
50	01	01	76	575.34613203	1	4	2	2	2	2	2							200601107803	20060110780301	574.75230428988
50	02	01	76	575.34613203	2	1												200601107803	20060110780301	574.75230428988
50	01	02	76	575.34613203	1	1												200601107803	20060110780302	574.75230428988
50	01	01	76	552.88957169	2	1												200601107804	20060110780401	553.9587903806
50	02	01	76	552.88957169	2	4	1											200601107804	20060110780401	553.9587903806
50	01	01	76	552.88957169	2	4	2	2	2	2	2							200601107805	20060110780501	553.9587903806
50	02	01	76	552.88957169	2	5	1											200601107805	20060110780501	553.9587903806
50	01	01	76	665.5664747	2	1												200601107806	20060110780601	667.49089213174
50	02	01	76	665.5664747	2	4	1											200601107806	20060110780601	667.49089213174
50	03	01	76	665.5664747	2	3	2	2	1									200601107806	20060110780601	667.49089213174
50	04	01	76	665.5664747	2	3	2	2	1									200601107806	20060110780601	667.49089213174
50	01	02	76	665.5664747	1	5	1											200601107806	20060110780602	667.49089213174
50	01	03	76	665.5664747	1	1												200601107806	20060110780603	667.49089213174
50	01	01	76	634.95595745	1	4	2	2	2	2	1	13						200601107807	20060110780701	637.125684709428
50	02	01	76	634.95595745	1	5	1											200601107807	20060110780701	637.125684709428
50	03	01	76	634.95595745	3	4	2	2	2	2	2							200601107807	20060110780701	637.125684709428
50	01	01	76	410.21409227	1	5	2	2	2	1							1	200601107808	20060110780801	410.58803592458
50	02	01	76	410.21409227	1	1												200601107808	20060110780801	410.58803592458
50	03	01	76	410.21409227	1	3	2	2	2	2	2							200601107808	20060110780801	410.58803592458
50	01	01	76	705.70937214	1	6												200601107809	20060110780901	703.800913976632
50	02	01	76	705.70937214	1	1												200601107809	20060110780901	703.800913976632
50	01	02	76	705.70937214	1	4	1											200601107809	20060110780902	703.800913976632
50	02	02	76	705.70937214	1	3	1											200601107809	20060110780902	703.800913976632
50	01	01	76	948.74222625	1	1												200601107810	20060110781001	947.259084968622
50	02	01	76	948.74222625	1	1												200601107810	20060110781001	947.259084968622
50	03	01	76	948.74222625	1	4	2	2	2	2	2							200601107810	20060110781001	947.259084968622
50	01	01	76	561.67901074	1	1												200601107811	20060110781101	563.783355764771
