Reg	Orden	Hogar	Area	Fex_c	P24	P26	P27	P27na	P27nba	P27nbb	Valor28	P29	Valor29	P30	Valor30	P30a	Valor30a	P30b	Valor30b	Valor31	Valor32a	Valor32b	Valor33a	Valor33b	Valor33c	P33a	P33b	P33c	P33d	P33e	Rama4d	Oci	Llave_viv	Llave_hog	Fex_c_2011
60	03	01	54	244.8532767	39	85	2	1	1		98	2		2		2		2			0	0	0	0	0	1	1	1	1	1	8511	1	200601105609	20060110560901	246.213227910608
60	01	01	54	279.49618925	21	85	5													98	0	0	0	0	0	1	1	4	2		8531	1	200601105610	20060110561001	278.949427531041
60	02	01	54	279.49618925	79	18	1	2			120000	1	120000	2		2		2			0	0	0	0	0	1	1	5	2		1810	1	200601105610	20060110561001	278.949427531041
60	04	01	54	279.49618925	59	85	1	2			426000	1	180000	1	100000	2		2			0	0	0	0	0	1	1	5	2		8531	1	200601105610	20060110561001	278.949427531041
60	01	01	54	319.10902995	59	52	1	1	2	12	500000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5239	1	200601105611	20060110561101	319.624332614972
60	02	01	54	319.10902995	45	52	1	1	2	12	426000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5239	1	200601105611	20060110561101	319.624332614972
60	03	01	54	319.10902995	59	52	1	1	2	12	500000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5239	1	200601105611	20060110561101	319.624332614972
60	01	01	54	329.30993374	98	60	1	1	1		381500	1	90000	2		1	57000	2			0	0	0	0	0	1	1	1	2		6022	1	200601105613	20060110561301	329.080753394848
60	02	01	54	329.30993374	57	93	1	2			400000	2		2		2		2			0	0	0	0	0	1	1	1	2		9302	1	200601105613	20060110561301	329.080753394848
60	01	01	54	291.25399686	57	93	4													600000	130000	0	0	0	0	2			2		9302	1	200601105614	20060110561401	290.425905807682
60	03	01	54	291.25399686	59	85	1	1	1		426000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	8512	1	200601105614	20060110561401	290.425905807682
60	02	01	54	277.49414957	53	55	4													340000	0	0	0	0	0	1	1	4	2		5521	1	200601105615	20060110561501	278.485466750767
60	03	01	54	277.49414957	21	92	5													1000000	0	0	0	0	0	2			2		9214	1	200601105615	20060110561501	278.485466750767
60	03	01	54	163.46005231	13	80	1	1	2	11	520000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	8043	1	200601105616	20060110561601	163.413752036943
60	01	01	54	252.94803671	41	52	5													1500000	0	0	0	0	0	1	1	4	2		5223	1	200601105618	20060110561801	252.872789397814
60	02	01	54	252.94803671	33	52	1	2			600000	2		2		2		2			0	0	0	0	0	1	1	5	2		5223	1	200601105618	20060110561801	252.872789397814
60	02	01	54	258.5604889	45	51	4													800000	0	0	0	0	0	2			2		5136	1	200601105619	20060110561901	258.974681794828
60	01	01	54	296.37923674	51	55	5													1000000	0	0	0	0	0	1	1	4	2		5521	1	200601105622	20060110562201	296.172974228338
60	02	01	54	296.37923674	45	52	4													200000	0	0	0	0	0	1	1	5	2		5261	1	200601105622	20060110562201	296.172974228338
60	01	01	54	318.17132893	21	10	5													2000000	0	0	0	0	0	1	1	1	1	1	1010	1	200601105623	20060110562301	317.586611984459
60	02	01	54	318.17132893	57	93	5													700000	0	0	0	0	0	1	1	5	2		9302	1	200601105623	20060110562301	317.586611984459
60	03	01	54	318.17132893	57	93	1	2			500000	2		2		2		2			0	0	0	0	0	2			2		9302	1	200601105623	20060110562301	317.586611984459
60	02	01	54	256.35505398	12	75	2	1	1		1700000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	7524	1	200601105624	20060110562401	256.212393874503
60	01	01	54	207.66792157	59	85	2	1	1		900000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	8511	1	200601105625	20060110562501	207.883938457936
60	03	01	54	207.66792157	41	52	5													1500000	0	0	4800000	0	0	1	1	4	1	3	5244	1	200601105625	20060110562501	207.883938457936
60	01	01	54	312.69588078	13	80	2	1	1		1800000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	8043	1	200601105626	20060110562601	313.621607655062
60	01	01	54	316.11208091	03	45	1	1	1		1400000	2		1	160000	1	150000	2			0	0	0	0	0	1	1	1	1	1	4530	1	200601105627	20060110562701	317.10939351163
60	02	01	54	316.11208091	02	45	1	1	1		1600000	2		1	160000	1	150000	2			0	0	0	0	0	1	1	1	1	1	4530	1	200601105627	20060110562701	317.10939351163
60	01	01	54	259.94841846	45	51	4													1500000	0	0	0	0	0	1	1	5	2		5132	1	200601105628	20060110562801	259.888202430007
60	01	01	54	338.7199745	41	52	5													4000000	0	0	0	0	0	1	1	4	1	3	5239	1	200601105629	20060110562901	338.484245326598
60	02	01	54	338.7199745	07	85	1	1	1		1200000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	8511	1	200601105629	20060110562901	338.484245326598
60	01	01	54	317.12510936	45	52	4													240000	0	0	0	0	0	1	2		2		5269	1	200601105630	20060110563001	317.563612135603
60	01	01	54	391.32961082	62	01	1	2			350000	1	60000	2		2		2			0	0	0	0	0	1	2		2		0119	1	200601105631	20060110563101	390.577354658914
60	01	01	54	229.81545996	61	01	5													1000000	0	0	0	0	0	1	2		2		0115	1	200601105632	20060110563201	230.749526431706
60	03	01	54	229.81545996	62	01	6														0	0	0	0	0	1	2		2		0115	1	200601105632	20060110563201	230.749526431706
60	01	01	54	349.82520763	62	01	1	1	2	12	455000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	0115	1	200601105633	20060110563301	350.178865607488
60	03	01	54	349.82520763	62	01	1	2			455000	2		2		2		2			0	0	0	0	0	2			2		0140	1	200601105633	20060110563301	350.178865607488
60	04	01	54	349.82520763	62	01	1	2			98	2		2		2		2			0	0	0	0	0	2			2		0140	1	200601105633	20060110563301	350.178865607488
60	05	01	54	349.82520763	32	75	2	1	2	06	455000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	7512	1	200601105633	20060110563301	350.178865607488
60	03	01	54	277.49414957	62	01	1	2			200000	2		2		2		2			0	0	0	0	0	1	2		2		0114	1	200601105634	20060110563401	278.485466750767
60	01	01	54	236.17931179	56	93	4													200000	0	0	0	0	0	2			2		9301	1	200601105635	20060110563501	235.691530102351
60	01	01	54	297.08414007	55	93	1	2			150000	2		2		2		2			0	0	0	0	0	2			2		9303	1	200601105636	20060110563601	297.013250627335
60	02	01	54	316.19364443	54	85	4													600000	0	0	0	0	0	1	1	4	1	2	8532	1	200601105638	20060110563801	316.425970408587
60	01	01	54	267.84074106	45	52	4													300000	0	0	0	0	0	2			2		5261	1	200601105639	20060110563901	268.151808805344
60	02	01	54	267.84074106	45	52	1	2			426000	2		2		2		2			0	0	0	0	0	2			2		5233	1	200601105639	20060110563901	268.151808805344
60	02	01	54	329.73570606	61	01	4													50000	0	0	0	0	0	2			2		0140	1	200601105641	20060110564101	330.440313615563
60	03	01	54	329.73570606	50	63	1	2			300000	2		2		2		2			0	0	0	0	0	2			2		6331	1	200601105641	20060110564101	330.440313615563
60	01	01	54	343.32662513	98	60	4													500000	0	0	0	0	0	1	1	4	1	3	6021	1	200601105642	20060110564201	344.567619255792
60	02	01	54	343.32662513	45	52	4													300000	0	0	0	0	0	1	1	5	2		5237	1	200601105642	20060110564201	344.567619255792
60	02	01	54	326.70397932	51	55	4													400000	0	0	0	0	0	2			2		5530	1	200601105643	20060110564301	326.932129214609
60	01	01	54	246.75581672	37	64	4													98	0	0	0	0	0	1	1	4	2		6412	1	200601105644	20060110564401	247.585365717876
60	01	01	54	306.04452096	45	51	4													1000000	0	0	0	0	0	1	2		2		5141	1	200601105645	20060110564501	306.27003723699
60	02	01	54	306.04452096	45	52	4													50000	0	0	0	0	0	2			2		5261	1	200601105645	20060110564501	306.27003723699
60	04	01	54	306.04452096	53	55	4													100000	0	0	0	0	0	1	2		2		5521	1	200601105645	20060110564501	306.27003723699
60	01	01	54	497.1825511	95	45	1	2			420000	2		2		2		2			0	0	0	0	0	1	2		2		4521	1	200601105646	20060110564601	496.264759006041
60	03	01	54	497.1825511	99	45	1	2			350000	2		2		2		2			0	0	0	0	0	1	2		2		4521	1	200601105646	20060110564601	496.264759006041
60	06	01	54	497.1825511	57	93	4													400000	0	0	0	0	0	1	2		2		9302	1	200601105646	20060110564601	496.264759006041
60	09	01	54	497.1825511	57	93	4													400000	0	0	0	0	0	1	2		2		9302	1	200601105646	20060110564601	496.264759006041
60	01	01	54	244.8532767	98	60	4													400000	0	0	0	0	0	2			2		6031	1	200601105648	20060110564801	246.213227910608
60	04	01	54	244.8532767	77	15	1	2			120000	1	120000	2		2		2			0	0	0	0	0	2			2		1551	1	200601105648	20060110564801	246.213227910608
60	02	01	54	306.39864918	45	52	1	1	2	12	430000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5232	1	200601105649	20060110564901	307.162078470303
60	04	01	54	306.39864918	98	60	4													500000	0	0	0	0	0	2			2		6031	1	200601105649	20060110564901	307.162078470303
60	01	01	54	425.97331958	98	60	4													300000	0	0	0	0	0	2			2		6023	1	200601105650	20060110565001	424.295041383631
60	02	01	54	425.97331958	45	52	4													300000	0	0	0	0	0	2			2		5269	1	200601105650	20060110565001	424.295041383631
60	01	01	54	269.27417724	02	45	1	2			1000000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	4530	1	200601105651	20060110565101	269.644872610152
60	02	01	54	269.27417724	32	01	1	1	2	12	426000	1	50000	2		2		2			0	0	0	0	0	1	1	1	1	1	0140	1	200601105651	20060110565101	269.644872610152
60	01	01	54	279.49618925	71	10	1	9			400000	2		1	30000	2		2			0	0	0	0	0	1	1	1	2		1010	1	200601105652	20060110565201	278.949427531041
60	02	01	54	279.49618925	54	55	4													110000	0	0	0	0	0	1	1	5	2		5521	1	200601105652	20060110565201	278.949427531041
60	01	01	54	385.50943448	99	63	4													300000	0	0	0	0	0	1	2		2		6310	1	200601105653	20060110565301	384.983704174598
60	01	01	54	382.4849958	84	50	1	2			500000	2		2		2		2			0	0	0	0	0	1	2		2		5020	1	200601105654	20060110565401	381.835831852835
60	01	01	54	428.1148215	54	85	4													150000	0	0	0	0	0	1	1	4	2		8532	1	200601105655	20060110565501	426.829389914582
60	02	01	54	428.1148215	99	45	1	2			400000	2		2		2		2			0	0	0	0	0	1	2		2		4521	1	200601105655	20060110565501	426.829389914582
60	01	01	54	252.43184755	55	80	2	1	1		426000	1	60000	2		2		2			52000	0	0	0	0	1	1	1	1	1	8011	1	200601105656	20060110565601	251.494883439208
60	02	01	54	252.43184755	32	19	1	1	2	12	408000	2		2		2		2			0	0	0	0	0	1	1	1	9		1921	1	200601105656	20060110565601	251.494883439208
60	01	02	54	252.43184755	45	51	1	1	1		800000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5135	1	200601105656	20060110565602	251.494883439208
60	01	01	54	260.4088481	62	70	1	1	1		400000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	7020	1	200601105657	20060110565701	260.838445321165
60	02	01	54	260.4088481	54	95	3	9			200000	1	70000	2		2		2			0	0	0	0	0	1	1	5	2		9500	1	200601105657	20060110565701	260.838445321165
60	03	01	54	260.4088481	55	70	1	2			400000	2		2		2		2			0	0	0	0	0	1	2		2		7020	1	200601105657	20060110565701	260.838445321165
60	02	01	54	320.73689954	99	45	1	2			400000	2		2		2		2			0	0	0	0	0	1	2		2		4521	1	200601105658	20060110565801	321.199033459097
60	03	01	54	320.73689954	99	45	1	2			400000	2		2		2		2			0	0	0	0	0	1	2		2		4521	1	200601105658	20060110565801	321.199033459097
60	01	01	54	316.13884046	50	63	1	1	1		426000	2		2		2		2			0	0	0	0	0	1	1	1	9		6331	1	200601105659	20060110565901	315.918826420141
60	02	01	54	316.13884046	40	52	1	2			381500	2		2		2		2			160000	0	0	0	0	1	1	1	1	3	5211	1	200601105659	20060110565901	315.918826420141
60	01	01	54	226.73307459	45	52	4													250000	0	0	0	0	0	1	2		2		5239	1	200601105660	20060110566001	226.26480223765
60	01	01	54	326.44774481	92	22	5													800000	0	0	0	0	0	1	1	5	2		2220	1	200601105661	20060110566101	325.746829112775
60	02	01	54	326.44774481	13	80	2	1	1		1200000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	8043	1	200601105661	20060110566101	325.746829112775
60	07	01	54	326.44774481	54	95	3	2			210000	1	180000	1	70000	2		2			0	0	0	0	0	2			2		9500	1	200601105661	20060110566101	325.746829112775
60	01	01	54	283.36950144	53	55	4													400000	0	0	0	0	0	1	1	5	2		5529	1	200601105662	20060110566201	283.222044590263
60	02	01	54	283.36950144	39	51	1	1	1		450000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5137	1	200601105662	20060110566201	283.222044590263
60	04	01	54	283.36950144	45	52	4													150000	0	0	0	0	0	1	2		2		5269	1	200601105662	20060110566201	283.222044590263
60	06	01	54	283.36950144	53	55	6														0	0	0	0	0	1	2		2		5529	1	200601105662	20060110566201	283.222044590263
60	02	01	54	201.88007409	53	55	4													400000	70000	0	0	0	0	1	2		2		5529	1	200601105663	20060110566301	202.687623838532
60	03	01	54	201.88007409	59	64	4													300000	0	0	0	0	0	1	2		2		6421	1	200601105663	20060110566301	202.687623838532
60	01	01	54	259.40994661	53	55	6														25000	0	0	0	0	2			1	3	5521	1	200601105664	20060110566401	259.794775247342
60	02	01	54	259.40994661	53	55	5													1500000	0	0	0	0	0	2			2		5521	1	200601105664	20060110566401	259.794775247342
60	02	02	54	259.40994661	45	52	4													0	0	0	0	0	0	2			2		5261	1	200601105664	20060110566402	259.794775247342
60	01	01	54	289.87987026	21	10	1	9			600000	1	80000	1	60000	2		2			0	0	0	0	0	1	1	1	1	1	1010	1	200601105665	20060110566501	292.646045131163
60	02	01	54	289.87987026	56	85	4													500000	0	0	0	0	0	1	1	4	1	3	8511	1	200601105665	20060110566501	292.646045131163
60	04	01	54	289.87987026	45	52	1	2			350000	2		2		2		2			0	0	0	0	0	1	2		2		5244	1	200601105665	20060110566501	292.646045131163
60	05	01	54	289.87987026	18	92	1	1	2	12	200000	2		2		2		2			0	0	0	0	0	1	2		2		9241	1	200601105665	20060110566501	292.646045131163
60	01	01	54	370.48025752	95	45	5													1000000	0	0	0	0	0	2			2		4559	1	200601105666	20060110566601	369.77070899495
60	04	01	54	341.00406542	21	26	5													1000000	1500000	0	98	0	0	1	2		2		2695	1	200601105667	20060110566701	340.280725509895
60	01	01	54	336.25905676	56	93	4													160000	0	0	0	0	0	1	1	5	2		9301	1	200601105668	20060110566801	335.859556736428
60	02	01	54	336.25905676	32	80	1	1	1		408000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	8050	1	200601105668	20060110566801	335.859556736428
60	07	01	54	336.25905676	44	70	1	1	1		408000	2		2		2		2			0	0	1200000	0	0	1	1	1	1	1	7020	1	200601105668	20060110566801	335.859556736428
60	01	01	54	290.66154355	45	52	4													360000	0	0	0	0	0	2			2		5269	1	200601105669	20060110566901	290.54615692909
60	01	01	54	268.67378439	95	45	5													600000	0	0	0	0	0	2			1	3	4521	1	200601105670	20060110567001	269.941909325768
60	02	01	54	268.67378439	54	85	4													120000	0	0	0	0	0	2			2		8532	1	200601105670	20060110567001	269.941909325768
60	04	01	54	268.67378439	45	52	1	1	2	12	500000	1	150000	2		2		2			0	0	0	0	0	2			2		5234	1	200601105670	20060110567001	269.941909325768
60	05	01	54	268.67378439	33	67	4													0	0	0	0	0	0	1	1	4	2		6715	1	200601105670	20060110567001	269.941909325768
60	01	01	54	307.07647306	98	60	4													600000	0	0	0	0	0	1	1	4	9		6022	1	200601105671	20060110567101	306.430024253568
60	04	01	54	307.07647306	45	52	4													300000	0	0	0	0	0	2			2		5269	1	200601105671	20060110567101	306.430024253568
60	01	01	54	264.3787678	03	74	5													1000000	0	0	0	0	0	2			2		7421	1	200601105672	20060110567201	264.742723923951
60	02	01	54	264.3787678	37	60	1	1	2	12	426000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	6022	1	200601105672	20060110567201	264.742723923951
60	01	01	54	295.11316901	45	52	4													300000	0	0	0	0	0	2			2		5269	1	200601105673	20060110567301	295.122264831797
60	02	01	54	295.11316901	45	52	1	2			180000	1	60000	2		2		2			0	0	0	0	0	2			2		5221	1	200601105673	20060110567301	295.122264831797
60	01	01	54	248.1321677	45	52	4													450000	0	0	0	0	0	2			2		5269	1	200601105674	20060110567401	248.074688862082
60	01	01	54	321.92073228	79	17	4													300000	0	0	0	0	0	2			2		1749	1	200601105675	20060110567501	320.273912670813
60	01	02	54	321.92073228	13	80	4													300000	0	0	0	0	0	2			2		8060	1	200601105675	20060110567502	320.273912670813
60	02	01	54	333.35924881	79	18	1	2			0	2		2		2		2			0	381500	0	0	0	1	1	3	2		1810	1	200601105676	20060110567601	332.233457258707
60	01	02	54	333.35924881	84	50	5													500000	0	0	0	0	0	1	1	4	2		5020	1	200601105676	20060110567602	332.233457258707
60	01	01	54	283.77543341	84	50	4													600000	0	0	0	0	0	1	2		2		5020	1	200601105677	20060110567701	282.808422668898
60	01	01	54	280.87233102	45	52	1	1	1		426000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5241	1	200601105678	20060110567801	281.796523490348
60	01	01	54	296.91058218	45	51	4													1800000	0	0	0	0	0	1	1	5	2		5125	1	200601105679	20060110567901	298.250805070704
60	02	01	54	296.91058218	21	64	1	1	1		980000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	6412	1	200601105679	20060110567901	298.250805070704
60	01	01	54	270.48192639	12	74	4													1000000	0	0	0	0	0	1	1	4	2		7411	1	200601105680	20060110568001	270.326454372206
60	02	01	54	243.48691854	77	15	5													98	0	0	0	0	0	1	1	4	2		1551	1	200601105681	20060110568101	243.426926221962
60	03	01	54	243.48691854	45	15	1	2			300000	2		2		2		2			0	0	0	0	0	2			2		1551	1	200601105681	20060110568101	243.426926221962
60	04	01	54	243.48691854	41	52	4													200000	0	0	0	0	0	1	1	5	2		5211	1	200601105681	20060110568101	243.426926221962
60	03	01	54	296.41008617	99	45	1	2			400000	2		2		2		2			0	0	0	0	0	2			2		4521	1	200601105682	20060110568201	297.346605884931
60	01	01	54	249.69802298	95	45	1	2			100000	2		2		2		2			0	0	0	0	0	1	2		1	3	4521	1	200601105683	20060110568301	250.175350468538
60	02	01	54	249.69802298	41	52	4													300000	0	0	0	0	0	1	2		1	3	5211	1	200601105683	20060110568301	250.175350468538
60	01	01	54	233.99332539	45	52	4													30000	80000	0	0	0	0	2			2		5261	1	200601105684	20060110568401	234.44809378757
60	02	01	54	233.99332539	53	55	1	2			400000	2		2		2		2			0	0	0	0	0	2			2		5529	1	200601105684	20060110568401	234.44809378757
60	03	01	54	233.99332539	89	26	1	2			160000	2		2		2		2			0	0	0	0	0	2			2		2693	1	200601105684	20060110568401	234.44809378757
60	01	02	54	233.99332539	55	93	1	1	1		408000	2		2		2		2			0	0	0	0	0	1	1	1	2		9303	1	200601105684	20060110568402	234.44809378757
60	01	01	54	343.30665335	84	50	1	1	9		426000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5020	1	200601105686	20060110568601	343.147409830448
60	02	01	54	343.30665335	53	55	1	2			360000	1	90000	2		2		2			0	0	0	0	0	1	1	5	2		5521	1	200601105686	20060110568601	343.147409830448
60	01	01	54	264.83407985	12	74	4													800000	0	0	0	0	0	1	1	4	1	3	7411	1	200601105688	20060110568801	265.342241909991
60	04	01	54	264.83407985	39	85	1	1	2	12	600000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	8511	1	200601105688	20060110568801	265.342241909991
60	01	01	54	359.22697616	80	19	1	2			200000	2		2		2		2			0	0	0	0	0	2			2		1921	1	200601105689	20060110568901	358.002831508877
60	01	01	54	369.71427245	45	52	4													200000	0	0	0	0	0	2			2		5269	1	200601105690	20060110569001	370.560858261994
60	02	01	54	369.71427245	45	52	4													100000	0	0	0	0	0	2			2		5269	1	200601105690	20060110569001	370.560858261994
60	01	01	54	223.37364424	54	95	3	2			60000	1	50000	2		2		2			0	0	0	0	0	2			2		9500	1	200601105691	20060110569101	223.206846540388
60	03	01	54	223.37364424	85	52	4													150000	0	0	0	0	0	2			2		5272	1	200601105691	20060110569101	223.206846540388
60	04	01	54	223.37364424	45	52	1	2			400000	2		2		2		2			0	0	0	0	0	2			2		5233	1	200601105691	20060110569101	223.206846540388
60	01	02	54	404.46270393	80	19	1	2			320000	2		2		2		2			0	0	0	0	0	2			2		1931	1	200601105692	20060110569202	403.020987215716
60	01	03	54	404.46270393	85	52	4													200000	0	0	0	0	0	2			2		5272	1	200601105692	20060110569203	403.020987215716
60	01	01	54	334.52742779	41	52	4													0	0	0	0	0	0	2			2		5211	1	200601105693	20060110569301	334.793023007554
60	02	01	54	334.52742779	59	64	4													100000	0	0	0	0	0	2			2		6421	1	200601105693	20060110569301	334.793023007554
60	03	01	54	334.52742779	45	52	6														0	0	0	0	0	2			2		5211	1	200601105693	20060110569301	334.793023007554
60	04	01	54	334.52742779	45	50	1	2			260000	1	90000	2		2		2			0	0	0	0	0	1	2		2		5030	1	200601105693	20060110569301	334.793023007554
60	01	01	54	289.3499791	83	28	5													500000	0	0	0	0	0	1	2		2		2811	1	200601105694	20060110569401	290.573452709648
60	05	01	54	289.3499791	83	28	1	2			240000	2		2		2		2			0	0	0	0	0	1	2		2		2811	1	200601105694	20060110569401	290.573452709648
60	04	01	54	272.99918944	90	34	1	2			300000	2		2		2		2			0	0	0	0	0	1	2		2		3430	1	200601105695	20060110569501	273.266419345106
60	02	01	54	306.9802716	80	18	1	2			280000	2		2		2		2			0	0	0	0	0	1	2		2		1810	1	200601105696	20060110569601	306.365135596387
60	01	01	54	275.70347118	45	50	1	1	2	99	200000	2		2		2		2			0	0	0	0	0	1	1	1	2		5051	1	200601105697	20060110569701	276.94796741699
60	02	01	54	275.70347118	54	95	3	2			250000	1	90000	2		2		2			0	0	0	0	0	1	1	5	2		9500	1	200601105697	20060110569701	276.94796741699
