Reg	Orden	Hogar	Area	Fex_c	Oci	P37	P37na	Valor38	P39	P40	P41	P42	P43	P44	P45	P46a	P46b	P46c	P46d	P46e	P46f	P46g	P46h	P46i	P47	P48	Llave_viv	Llave_hog	Fex_c_2011
62	01	01	66	132.3306657	1	2				2					1		1	1							2	1	200601106507	20060110650701	131.943876826134
62	02	01	66	132.3306657	1	2				2					1		1								2	1	200601106507	20060110650701	131.943876826134
62	01	03	66	132.3306657	1	2				2					1		1				1	1			2	1	200601106507	20060110650703	131.943876826134
62	01	01	66	223.70607008	1	2				2					2												200601106508	20060110650801	224.007127262413
62	01	01	66	186.48301284	1	2				2					2												200601106509	20060110650901	185.755089753113
62	02	01	66	186.48301284	1	2				2					2												200601106509	20060110650901	185.755089753113
62	04	01	66	186.48301284	1	2				2					2												200601106509	20060110650901	185.755089753113
62	01	01	66	205.52050255	1	2				2					1		1								2	1	200601106510	20060110651001	205.885782080701
62	02	01	66	205.52050255	1	2				2					1		1								2	1	200601106510	20060110651001	205.885782080701
62	01	01	66	184.52580466	1	2				2					1		1								2	1	200601106511	20060110651101	184.153382703441
62	01	01	66	199.15349138	1	2				2					1		1					1			2	1	200601106512	20060110651201	198.869466707506
62	02	01	66	266.84904267	1	1	4	25000	24	1	40	2	1	1			1								2	1	200601106513	20060110651301	267.194111496368
62	03	01	66	266.84904267	1	2				2					2												200601106513	20060110651301	267.194111496368
62	01	01	66	209.0562092	1	2				2					1		1	1				1			1	1	200601106515	20060110651501	208.786424532784
62	01	01	66	141.85467382	1	2				2					2												200601106516	20060110651601	141.558063004151
62	02	01	66	141.85467382	1	2				2					2												200601106516	20060110651601	141.558063004151
62	01	01	66	179.38942537	1	2				2					1		1								2	1	200601106518	20060110651801	179.449186123382
62	03	01	66	179.38942537	1	2				2					1		1								2	1	200601106518	20060110651801	179.449186123382
62	01	01	66	330.96804533	1	2				1	66	1	1	1			1		1						1	1	200601106519	20060110651901	332.020892334183
62	05	01	66	330.96804533	1	2				2					2												200601106519	20060110651901	332.020892334183
62	07	01	66	330.96804533	1	2				2					2												200601106519	20060110651901	332.020892334183
62	01	02	66	330.96804533	1	2				1	12	2	1	2													200601106519	20060110651902	332.020892334183
62	01	01	66	189.64075897	1	2				1	20	2	1	2													200601106520	20060110652001	190.256536914506
62	01	01	66	171.19501602	1	2				2					1		1						1		1	1	200601106521	20060110652101	170.509527173271
62	01	02	66	171.19501602	1	2				2					1		1								2	1	200601106521	20060110652102	170.509527173271
62	03	01	66	244.42071551	1	2				2					2												200601106522	20060110652201	244.994929663251
62	01	01	66	161.29229821	1	2				2					2												200601106523	20060110652301	160.592569347993
62	01	01	66	191.59796714	1	2				1	20	2	1	2													200601106524	20060110652401	191.858243964178
62	01	01	68	337.84460432	1	2				2					2												200601106526	20060110652601	333.754200891298
62	01	02	68	337.84460432	1	2				2					2												200601106526	20060110652602	333.754200891298
62	02	02	68	337.84460432	1	2				2					1		1								2	1	200601106526	20060110652602	333.754200891298
62	03	02	68	337.84460432	1	2				2					1		1								2	1	200601106526	20060110652602	333.754200891298
62	01	01	68	441.77492661	1	2				2					2												200601106527	20060110652701	442.078082814264
62	01	01	68	333.20513964	1	2				2					2												200601106528	20060110652801	336.06330326035
62	02	01	68	334.82624725	1	2				2					2												200601106529	20060110652901	336.183764634335
62	04	01	68	334.82624725	1	2				1	24	1	1	1			1								1	1	200601106529	20060110652901	336.183764634335
62	01	01	68	413.87324767	1	2				2					2												200601106531	20060110653101	415.0938371688
62	01	01	68	272.129325	1	2				2					1		1	1							2	1	200601106532	20060110653201	272.219629536698
62	01	01	68	408.60079092	1	2				1	36	2	2	2													200601106533	20060110653301	405.218654736076
62	02	01	68	408.60079092	1	2				2					2												200601106533	20060110653301	405.218654736076
62	05	01	68	408.60079092	1	2				2					2												200601106533	20060110653301	405.218654736076
62	01	01	68	430.19975497	1	2				2					2												200601106534	20060110653401	431.098562997946
62	02	01	68	430.19975497	1	2				2					2												200601106534	20060110653401	431.098562997946
62	01	01	68	318.91168806	1	2				2					2												200601106535	20060110653501	318.746380984136
62	02	01	68	318.91168806	1	2				2					2												200601106535	20060110653501	318.746380984136
62	03	01	68	318.91168806	1	2				2					1		1					1			2	1	200601106535	20060110653501	318.746380984136
62	01	01	68	318.91168806	1	2				2					2												200601106536	20060110653601	318.746380984136
62	02	01	68	318.91168806	1	2				2					2												200601106536	20060110653601	318.746380984136
62	03	01	68	318.91168806	1	2				2					2												200601106536	20060110653601	318.746380984136
62	04	01	68	318.91168806	1	2				2					2												200601106536	20060110653601	318.746380984136
62	01	01	68	321.79505933	1	2				2					2												200601106537	20060110653701	324.210256040889
62	02	01	68	321.79505933	1	2				2					2												200601106537	20060110653701	324.210256040889
62	01	01	68	361.27190992	1	2				2					2												200601106538	20060110653801	362.17402150267
62	01	01	68	321.79505933	1	2				2					2												200601106539	20060110653901	324.210256040889
62	02	01	68	321.79505933	1	2				2					2												200601106539	20060110653901	324.210256040889
62	01	01	68	270.17902294	1	2				2					1		1								2	1	200601106541	20060110654101	270.173073078787
62	02	01	68	270.17902294	1	2				2					1		1								2	1	200601106541	20060110654101	270.173073078787
62	05	01	68	270.17902294	1	2				2					2												200601106541	20060110654101	270.173073078787
62	01	01	68	295.34939666	1	2				2					2												200601106542	20060110654201	298.219999172554
62	02	01	68	295.34939666	1	2				2					2												200601106542	20060110654201	298.219999172554
62	03	01	68	295.34939666	1	2				2					1		1								1	2	200601106542	20060110654201	298.219999172554
62	01	01	68	404.0440799	1	2				2					2												200601106543	20060110654301	404.16900420015
62	02	01	68	404.0440799	1	2				2					2												200601106543	20060110654301	404.16900420015
62	03	01	68	404.0440799	1	2				2					2												200601106543	20060110654301	404.16900420015
62	01	01	68	453.47205877	1	2				1	24	1	1	2													200601106544	20060110654401	452.56424673899
62	02	01	68	453.47205877	1	2				1	30	1	1	1			1								1	1	200601106544	20060110654401	452.56424673899
62	04	01	68	453.47205877	1	2				2					2												200601106544	20060110654401	452.56424673899
62	03	01	68	410.9898764	1	2				2					2												200601106545	20060110654501	409.629962112048
62	04	01	68	410.9898764	1	2				2					2												200601106545	20060110654501	409.629962112048
62	01	01	68	357.26171684	1	2				2					1		1					1			2	2	200601106547	20060110654701	357.642252752713
62	02	01	68	357.26171684	1	2				2					2												200601106547	20060110654701	357.642252752713
62	01	01	68	318.91168806	1	2				2					1							1			2	1	200601106548	20060110654801	318.746380984136
62	02	01	68	318.91168806	1	2				2					2												200601106548	20060110654801	318.746380984136
62	01	01	68	241.01508032	1	2				2					2												200601106549	20060110654901	237.845413750557
62	03	01	68	241.01508032	1	2				2					1	1									2	2	200601106549	20060110654901	237.845413750557
62	01	01	68	328.09777423	1	2				2					2												200601106550	20060110655001	325.314593424482
62	01	01	68	321.79505933	1	2				2					1			1							2	1	200601106551	20060110655101	324.210256040889
62	02	01	68	321.79505933	1	2				2					2												200601106551	20060110655101	324.210256040889
62	01	01	68	328.8657521	1	2				2					2												200601106552	20060110655201	329.605439426468
62	03	01	68	328.8657521	1	2				2					2												200601106552	20060110655201	329.605439426468
62	01	01	68	427.81066949	1	2				2					2												200601106553	20060110655301	426.687255621975
62	02	01	68	427.81066949	1	2				1	40	2	1	1			1								2	1	200601106553	20060110655301	426.687255621975
62	01	01	68	397.95868848	1	2				2					1		1								2	1	200601106555	20060110655501	397.656453518601
62	01	01	68	333.37023098	1	2				2					1		1								2	1	200601106556	20060110655601	335.189775857206
62	01	01	68	321.79505933	1	2				2					1		1								1	1	200601106557	20060110655701	324.210256040889
62	01	01	68	399.41470475	1	2				2					2												200601106558	20060110655801	398.65044229573
62	02	01	68	303.84564328	1	2				2					2												200601106559	20060110655901	300.736350320365
62	03	01	68	303.84564328	1	2				2					1	1	1								1	1	200601106559	20060110655901	300.736350320365
62	01	01	68	420.58791068	1	2				2					2												200601106560	20060110656001	414.765516731341
62	02	01	68	420.58791068	1	2				2					2												200601106560	20060110656001	414.765516731341
62	01	02	68	420.58791068	1	2				2					1	1		1			1				2	1	200601106560	20060110656002	414.765516731341
62	03	01	68	317.95869622	1	2				2					1		1								2	1	200601106561	20060110656101	319.431230360175
62	01	02	68	317.95869622	1	2				2					2												200601106561	20060110656102	319.431230360175
62	01	03	68	317.95869622	1	2				2					1		1								2	1	200601106561	20060110656103	319.431230360175
62	03	01	68	445.02917891	1	2				2					1						1				2	2	200601106562	20060110656201	438.592072544249
62	04	01	68	445.02917891	1	2				2					2												200601106562	20060110656201	438.592072544249
62	09	01	68	445.02917891	1	2				2					2												200601106562	20060110656201	438.592072544249
62	11	01	68	445.02917891	1	2				2					2												200601106562	20060110656201	438.592072544249
62	01	01	68	425.57037982	1	2				2					2												200601106563	20060110656301	425.580001093526
62	02	01	68	425.57037982	1	1	4	100000	20	2					2												200601106563	20060110656301	425.580001093526
62	01	01	68	354.69223271	1	2				2					1							1			2	1	200601106564	20060110656401	354.608903140339
62	04	01	68	354.69223271	1	2				2					2												200601106564	20060110656401	354.608903140339
62	05	01	68	354.69223271	1	2				2					1							1			2	1	200601106564	20060110656401	354.608903140339
62	01	01	68	358.38853865	1	2				2					1							1			2	1	200601106565	20060110656501	356.710146445917
62	02	01	68	358.38853865	1	1	4	60000	08	1	24	1	1	2													200601106565	20060110656501	356.710146445917
62	01	02	68	358.38853865	1	2				1	18	2	1	2													200601106565	20060110656502	356.710146445917
62	01	01	68	463.59121414	1	2				2					2												200601106566	20060110656601	462.549777778178
62	02	01	68	463.59121414	1	2				2					2												200601106566	20060110656601	462.549777778178
62	07	01	68	390.4982924	1	2				1	30	1	1	1								1			1	1	200601106567	20060110656701	386.467049548617
62	01	01	68	413.87324767	1	2				2					2												200601106568	20060110656801	415.0938371688
62	06	01	68	309.84962614	1	2				2					2												200601106569	20060110656901	303.787413634932
62	09	01	68	309.84962614	1	2				2					1		1					1			2	1	200601106569	20060110656901	303.787413634932
62	01	02	68	309.84962614	1	2				2					1		1								2	1	200601106569	20060110656902	303.787413634932
62	04	01	68	289.67801708	1	2				2					2												200601106570	20060110657001	282.377391652685
62	06	01	68	289.67801708	1	2				2					2												200601106570	20060110657001	282.377391652685
62	01	01	68	402.29807602	1	2				2					1		1					1			2	1	200601106571	20060110657101	404.114317352483
62	01	01	68	452.37027111	1	2				2					2												200601106572	20060110657201	449.945043267507
62	01	02	68	452.37027111	1	2				2					1		1								1	1	200601106572	20060110657202	449.945043267507
62	02	02	68	452.37027111	1	2				2					1		1								1	1	200601106572	20060110657202	449.945043267507
62	01	01	68	316.52260258	1	2				2					1		1					1			2	1	200601106573	20060110657301	314.335073608165
62	02	01	68	316.52260258	1	2				1	16	2	1	1			1		1						2	1	200601106573	20060110657301	314.335073608165
62	01	01	68	402.83404838	1	2				2					2												200601106574	20060110657401	394.290904622572
62	04	01	68	402.83404838	1	2				2					2												200601106574	20060110657401	394.290904622572
62	01	02	68	402.83404838	1	2				1	30	2	1	1			1								2	1	200601106574	20060110657402	394.290904622572
62	02	02	68	402.83404838	1	2				1	24	1	1	1			1								2	1	200601106574	20060110657402	394.290904622572
62	01	01	68	408.95682068	1	2				2					2												200601106575	20060110657501	410.942158559114
62	02	01	68	408.95682068	1	2				2					2												200601106575	20060110657501	410.942158559114
62	01	02	68	408.95682068	1	2				1	24	2	1	2													200601106575	20060110657502	410.942158559114
62	01	01	68	425.86036743	1	2				2					2												200601106576	20060110657601	424.640699164064
62	02	01	68	425.86036743	1	2				2					2												200601106576	20060110657601	424.640699164064
62	05	01	68	381.46708984	1	2				2					2												200601106577	20060110657701	382.525255092598
62	01	01	68	479.91772144	1	2				2					2												200601106578	20060110657801	478.554503607324
62	02	01	68	479.91772144	1	2				2					2												200601106578	20060110657801	478.554503607324
62	01	01	68	349.69673828	1	2				2					2												200601106579	20060110657901	351.194501686352
62	02	01	68	349.69673828	1	2				2					1		1					1			1	1	200601106579	20060110657901	351.194501686352
62	01	01	68	494.37626436	1	2				2					2												200601106580	20060110658001	494.997898480394
62	02	01	68	494.37626436	1	2				2					2												200601106580	20060110658001	494.997898480394
62	01	01	68	347.3344881	1	2				2					2												200601106582	20060110658201	350.580603049494
62	02	01	68	347.3344881	1	2				2					1		1								2	1	200601106582	20060110658201	350.580603049494
